movement_count,span_seconds,movements_per_minute,interval_cv,burst_count,mean_burst_size,max_burst_size,duration_std_seconds,peak_amplitude_std,dominant_frequency_std_hz,dominant_direction,direction_counts,movements_early_third,movements_mid_third,movements_late_third,artifact_filtered_fraction,dataset,subject_id,record_id
632,3255.060647010803,11.649552531324662,1.1763540705804976,347,1.8213256484149856,22,1.1161766039657661,459.3388410620792,2.504491918341327,az,"{'az': 231, 'ay': 203, 'ax': 198}",196,204,232,0.0,FOUR_IMU,Sub-dataset Three_record_37,Sub-dataset Three_record_37
619,2852.8488700389867,13.01856554339398,1.1528216869202346,324,1.9104938271604939,14,1.0311097277438745,788.7893847198502,2.741846618126435,az,"{'az': 218, 'ay': 212, 'ax': 189}",191,235,193,0.0,FOUR_IMU,Sub-dataset Three_record_38,Sub-dataset Three_record_38
807,3600.389049053192,13.448546626574478,1.1668207749492487,408,1.9779411764705883,31,1.1874247289616784,1063.1643749904827,2.282811230813084,ay,"{'ay': 327, 'az': 250, 'ax': 230}",232,304,271,0.0,FOUR_IMU,Sub-dataset Three_record_39,Sub-dataset Three_record_39
337,1638.6920759677887,12.339108912855608,1.2375232931420015,171,1.9707602339181287,19,0.9050026604115466,315.5753535860048,2.555844013478881,az,"{'az': 143, 'ay': 135, 'ax': 59}",115,97,125,0.0,FOUR_IMU,Sub-dataset Three_record_4,Sub-dataset Three_record_4
763,3536.1146399974823,12.946412845945684,1.1073623027538382,417,1.829736211031175,18,0.9904974779901442,815.7235847430967,2.708028497253194,ax,"{'ax': 328, 'ay': 266, 'az': 169}",230,271,262,0.0,FOUR_IMU,Sub-dataset Three_record_40,Sub-dataset Three_record_40
761,4051.084867954254,11.27105491202847,1.1315016431542013,407,1.8697788697788698,18,0.9457116024296862,505.26111001089447,2.702026922807375,az,"{'az': 310, 'ax': 273, 'ay': 178}",244,269,248,0.0,FOUR_IMU,Sub-dataset Three_record_41,Sub-dataset Three_record_41
660,3696.0584239959717,10.71411635241055,1.264321939782045,344,1.9186046511627908,23,1.0810179186209952,563.6898967826147,2.936796856630297,az,"{'az': 254, 'ax': 213, 'ay': 193}",181,224,255,0.0,FOUR_IMU,Sub-dataset Three_record_42,Sub-dataset Three_record_42
700,3623.2592520713806,11.591773339428865,1.223368836242488,363,1.9283746556473829,25,0.9238420870265386,492.1069793277053,2.8092296091383173,ay,"{'ay': 254, 'az': 227, 'ax': 219}",226,206,268,0.0,FOUR_IMU,Sub-dataset Three_record_43,Sub-dataset Three_record_43
720,2890.1945078372955,14.947090890545683,1.101853930959482,350,2.057142857142857,26,1.104533346609828,1173.4083085195584,2.1744592591960874,ay,"{'ay': 344, 'ax': 195, 'az': 181}",249,249,222,0.0,FOUR_IMU,Sub-dataset Three_record_44,Sub-dataset Three_record_44
769,4072.9171750545497,11.328489634553403,1.1270293808023415,440,1.7477272727272728,14,1.0547519332690243,734.1844261672555,2.791707162767659,ax,"{'ax': 304, 'az': 236, 'ay': 229}",248,264,257,0.0,FOUR_IMU,Sub-dataset Three_record_45,Sub-dataset Three_record_45
659,2939.1462941169734,13.452885989085907,1.1115110511432655,336,1.9613095238095237,31,1.3975344002877514,572.4190901285838,2.3160199881501358,ay,"{'ay': 299, 'az': 259, 'ax': 101}",228,192,239,0.0,FOUR_IMU,Sub-dataset Three_record_5,Sub-dataset Three_record_5
654,3122.7562019824977,12.565822453603097,1.116243993642246,338,1.9349112426035502,20,1.2041749697960267,666.8869723079781,2.793367320872719,az,"{'az': 273, 'ax': 191, 'ay': 190}",210,210,234,0.0,FOUR_IMU,Sub-dataset Three_record_6,Sub-dataset Three_record_6
367,1797.6794559955597,12.249124796169664,1.0763775899004684,219,1.6757990867579908,21,1.1655760372585344,672.0455904408847,2.7709612078056876,az,"{'az': 166, 'ay': 136, 'ax': 65}",110,135,122,0.0,FOUR_IMU,Sub-dataset Three_record_7,Sub-dataset Three_record_7
275,1187.296168088913,13.897122254305435,1.1031552896500587,139,1.9784172661870503,21,1.029204041362168,1006.5824829051904,2.463771324202526,ay,"{'ay': 126, 'ax': 81, 'az': 68}",108,70,97,0.0,FOUR_IMU,Sub-dataset Three_record_8,Sub-dataset Three_record_8
801,4059.3134920597076,11.839440362023927,1.0850578835471385,476,1.6827731092436975,14,1.1355641209783391,1674.0022020484814,3.0527888642438654,az,"{'az': 329, 'ay': 252, 'ax': 220}",262,277,262,0.0,FOUR_IMU,Sub-dataset Three_record_9,Sub-dataset Three_record_9
473,2537.5315248710003,11.184097506509891,1.0720591903488788,292,1.61986301369863,11,0.3136495644454862,580.5947156288028,3.701253845877223,az,"{'az': 299, 'ax': 96, 'ay': 78}",163,177,133,0.0,FOUR_IMU,Sub-dataset Two_record_1,Sub-dataset Two_record_1
