dataset,segment_id,candidate_id,start_timestamp,end_timestamp,duration_seconds,sample_count,start_index,end_index,peak_activity_score,threshold_used,filtered,filter_skip_reason,subject_id,record_id,sensor_id,true_label,primary_rms,primary_peak,primary_peak_to_peak,primary_std,primary_variance,primary_zero_crossing_rate,primary_energy,primary_mean_energy,primary_dominant_frequency_hz,primary_spectral_centroid_hz,primary_band_power,primary_spectral_entropy,primary_ax_contribution,primary_ay_contribution,primary_az_contribution,primary_directional_consistency,secondary_rms,secondary_peak,secondary_peak_to_peak,secondary_std,secondary_variance,secondary_zero_crossing_rate,secondary_energy,secondary_mean_energy,sensors_involved,max_sensor_overlap_fraction
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0001,0.538,8.618,8.08,798,53,851,0.2488856094835097,0.0223559666815495,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.05726796373266904,0.24888560948350974,0.245883147854903,0.03660229426018574,0.001339727945109226,0.050188205771643665,2.617136496728865,0.003279619670086297,0.5012531328320802,2.2489494472939846,0.0038265003586149134,0.5506445197455636,0.32225252322963915,0.26373680975830227,0.4140106670120586,0.4140106670120586,10.189700384867573,33.57700499325074,32.47993784008893,5.486114976196446,30.097457532046928,0.04265997490589712,82856.33515882956,103.82999393337037,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0002,9.359,10.099,0.7400000000000002,74,923,997,0.0333024050319067,0.0223559666815495,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.017449207144613052,0.03330240503190673,0.028745101486186496,0.007606963633240089,5.7865895717437256e-05,0.1643835616438356,0.022531137418195527,0.0003044748299756152,2.7027027027027026,5.306553349204437,5.095033999262084e-06,0.574356271670115,0.5382434627246621,0.3163664628762697,0.14539007439906818,0.5382434627246621,4.648653203760765,8.65172203847315,8.103685507837117,2.281341655588555,5.204519749523528,0.0821917808219178,1599.1382690538067,21.609976608835225,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0003,12.046,22.213,10.167000000000002,1004,1188,2192,2.274694117845666,0.0223559666815495,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.5805710753420014,2.274694117845666,2.27319506880615,0.45956892122768267,0.211203593358376,0.0259222333000997,338.41102461786284,0.3370627735237678,0.597609561752988,2.5410648877837767,0.4502306966884309,0.5747001743666832,0.765207603119035,0.027668084988007095,0.20712431189295796,0.765207603119035,31.17712840885405,128.34528257339673,127.70182488035114,20.492223603862566,419.9312282307022,0.07178464606181456,975901.3891654629,972.0133358221742,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0004,24.91,29.057,4.146999999999999,410,2457,2867,0.0940146158096433,0.0223559666815495,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.04149783099632152,0.09401461580964338,0.09203855742121932,0.018482824243708233,0.00034161479202380886,0.11735941320293398,0.7060486907336979,0.0017220699773992632,0.48780487804878053,6.143210004354868,0.0004338390945936623,0.7319046293927248,0.37694052516516463,0.2924039082061066,0.3306555666287287,0.37694052516516463,10.128034859043314,25.479041465687725,24.837013731978608,5.288332992509549,27.966465839665,0.06356968215158924,42056.60694345858,102.57709010599653,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0005,33.488,33.842,0.3539999999999992,36,3303,3339,0.0810690494659794,0.0223559666815495,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.03482454974030896,0.0810690494659794,0.07576198932399766,0.016907769608654873,0.0002858726731393533,0.22857142857142856,0.043658973526149114,0.0012127492646152533,5.555555555555555,13.525296196811963,3.760374315662988e-05,0.8030618662932698,0.22583344812625736,0.01615044675809357,0.758016105115649,0.758016105115649,5.183847287908086,8.53692139061471,7.055682167464129,1.807608876110567,3.267449848993708,0.14285714285714285,967.4018173566727,26.87227270435202,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0006,53.268,56.492,3.2239999999999966,319,5254,5573,0.0896122479930664,0.0223559666815495,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.03139764819098555,0.08961224799306647,0.08733556989873864,0.016363707994605597,0.0002677709393327191,0.16666666666666666,0.31447412750404247,0.000985812311924898,2.5157232704402515,6.697106966655349,0.00030452667087113827,0.7336449130825375,0.2543950068224631,0.1364336320220999,0.609171361155437,0.609171361155437,8.893548921873865,23.25020790301554,22.950005075238824,4.593480652682214,21.100064506565815,0.0880503144654088,25231.372763818643,79.09521242576378,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0007,67.817,70.796,2.9790000000000134,295,6689,6984,0.0892861781695851,0.0223559666815495,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.03612373075349979,0.08928617816958519,0.0856316761543361,0.01868832008272052,0.00034925330751421505,0.16326530612244897,0.3849525574476472,0.0013049239235513464,0.6802721088435374,5.481552867733816,0.00036715913441335836,0.7066576370844431,0.30856341398868553,0.41439772397544855,0.2770388620358659,0.41439772397544855,9.958044163883981,25.655086656675802,24.921215267139008,5.4621492996249605,29.835074971393446,0.08163265306122448,29252.97985310983,99.16264356986383,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0008,75.044,75.46,0.4159999999999968,42,7402,7444,0.0987696591340336,0.0223559666815495,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.04389170380770254,0.0987696591340336,0.09399695760201078,0.024825079939557487,0.0006162845940054195,0.1951219512195122,0.08091222985200977,0.0019264816631430898,4.761904761904762,16.511064082678217,7.266248330330698e-05,0.7442742321945681,0.042093424054877905,0.02197168457908673,0.9359348913660354,0.9359348913660354,9.877123782168114,22.222426006621262,19.789801733939992,5.386472130959266,29.01408201760086,0.04878048780487805,4097.418116747381,97.55757420827096,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0009,95.707,96.031,0.3240000000000123,33,9440,9473,0.0952264828591009,0.0223559666815495,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.04753865208478759,0.09522648285910093,0.08695961451419892,0.01958189685477187,0.00038345068443092445,0.3125,0.07457747358726982,0.0022599234420384792,6.25,12.859824189716027,4.584080516627178e-05,0.7606982370074532,0.08649129972254137,0.01863171773957752,0.8948769825378812,0.8948769825378812,10.690291677117141,20.791279376372827,19.069379670267114,4.675273628347069,21.858183499917573,0.1875,3771.31709268072,114.28233614184,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0010,96.995,98.526,1.5309999999999917,152,9567,9719,0.0635676721890479,0.0223559666815495,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.03133808684971527,0.06356767218904796,0.060581413884676194,0.014437527405536632,0.00020844219758562132,0.07947019867549669,0.14927550448484517,0.000982075687400297,2.6315789473684212,4.899510379458298,0.00016950234876050675,0.5722083473210475,0.45661497195736317,0.08983031065440131,0.45355471738823555,0.45661497195736317,5.293359844228955,10.368714030217985,9.707766654083681,1.941354529968179,3.768857411027969,0.11920529801324503,4258.9880829553285,28.019658440495583,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0011,102.56,104.0,1.4399999999999975,143,10116,10259,0.0470804148472961,0.0223559666815495,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.0243495714008114,0.047080414847296116,0.04412982190643492,0.011112529339488907,0.00012348830832100178,0.07042253521126761,0.08478493271865936,0.0005929016274032123,1.4084507042253522,4.73357991973569,5.182581789757589e-05,0.5865008235828918,0.2751074224918325,0.49429739001994305,0.23059518748822444,0.49429739001994305,5.214739713765837,13.104579086716065,12.582284174179398,2.9495337991644255,8.69974963241333,0.09859154929577464,3888.671970372705,27.193510282326606,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0012,105.065,106.352,1.287000000000006,128,10363,10491,0.0486320057746231,0.0223559666815495,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.022356377693763044,0.04863200577462316,0.04703507879184238,0.009555424427450053,9.130613598870918e-05,0.2047244094488189,0.06397537581903177,0.0004998076235861857,1.5625,7.862576038901721,4.0185546971141085e-05,0.7033109292995495,0.2249241468774214,0.38580278180745187,0.3892730713151266,0.3892730713151266,4.737647977128088,8.402617365288314,6.329154788680411,1.6375266311564243,2.681493467746508,0.13385826771653545,2872.999469463791,22.445308355185865,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0013,116.824,117.22,0.3960000000000008,40,11523,11563,0.087171436091736,0.0223559666815495,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.04116627994202172,0.087171436091736,0.07402212674547315,0.020514800498257265,0.0004208570394832966,0.20512820512820512,0.067786504170596,0.0016946626042648998,5.0,15.4911057942205,5.638814985371233e-05,0.7495502217263027,0.06574992760169864,0.03678192899177221,0.8974681434065293,0.8974681434065293,9.411189005369785,23.239367933865104,21.4539302376853,5.619530544153385,31.57912353667283,0.05128205128205128,3542.8191397917244,88.57047849479311,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0001,332.867,333.375,0.5079999999999814,51,21095,21146,0.528112673614538,0.5077378231705579,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.2817909709666145,0.528112673614538,0.45679549099303013,0.11887639502204339,0.014131597293436902,0.12,4.049713717233676,0.07940615131830736,4.0,3.7763926878501177,0.002058259180448914,0.43853419813345584,0.7294274294672228,0.08805857036913313,0.18251400016364402,0.7294274294672228,16.393691183586267,22.029093444516338,14.174079417635472,3.9700851861936344,15.761576385634143,0.14,13706.4086417625,268.7531106227941,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0002,334.399,335.412,1.0129999999999768,101,21246,21347,0.5605782312275197,0.5077378231705579,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.3032119349270866,0.5605782312275197,0.48857361069535404,0.12173555230365063,0.014819544694674858,0.1,9.285685225705008,0.0919374774822278,4.0,4.724205479634677,0.0069552522699391295,0.40776164502543183,0.727559566770195,0.10369476686636431,0.16874566636344077,0.727559566770195,16.328816656711695,27.718834357789987,22.606613903222698,5.782956650358387,33.442587619924296,0.12,26929.65559425903,266.63025340850527,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0003,337.096,339.974,2.877999999999986,285,21512,21797,1.2439162900264544,0.5077378231705579,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.5654071770505176,1.2439162900264544,1.1936266017318204,0.25607339463480794,0.0655735834397941,0.09859154929577464,91.11030362016706,0.3196852758602353,2.1126760563380285,4.580216261460466,0.08538035128343213,0.5900156363513874,0.772507288190865,0.03708757819356397,0.19040513361557102,0.772507288190865,53.39457844546331,160.3675846943124,153.82030972138878,25.715824164611078,661.303612465195,0.11267605633802817,812529.5871000896,2850.9810073687354,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0004,340.744,341.414,0.6699999999999591,67,21872,21939,0.548567350142133,0.5077378231705579,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.3386806996579935,0.548567350142133,0.504710420936352,0.13553700631307503,0.01837028008031054,0.12121212121212122,7.685209293495478,0.11470461632082803,6.0606060606060606,4.826730144797728,0.005040005058296106,0.4389481765006826,0.807711982310503,0.08942129675465275,0.10286672093484421,0.807711982310503,27.35124820922728,56.124140659044144,52.52845142568432,12.977897443835372,168.42582206270868,0.10606060606060606,50122.08216638482,748.0907786027585,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0005,342.368,342.885,0.5169999999999959,52,22032,22084,0.5491657737338508,0.5077378231705579,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.349323077715405,0.5491657737338508,0.5266084984160029,0.14141614044291853,0.019998524777771257,0.0784313725490196,6.34538385647727,0.1220266126245629,3.846153846153846,5.165433018339882,0.0038540369423703392,0.4957528327477807,0.7853113248899587,0.09616112297929645,0.11852755213074496,0.7853113248899587,29.78317371457258,50.25327576558342,39.66884491496265,10.746707534028888,115.49172282195325,0.11764705882352941,46125.946698645166,887.037436512407,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0006,343.583,352.911,9.327999999999976,921,22152,23073,1.4891820683539565,0.5077378231705579,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.45258785803372537,1.4891820683539565,1.4533085505794707,0.22670253384621028,0.05139403885229212,0.08478260869565217,188.65374346963068,0.20483576923955557,0.4347826086956521,3.6159786830730196,0.20238834312138537,0.6503155435590233,0.7798507520055552,0.05321049537661717,0.16693875261782773,0.7798507520055552,39.20822960360833,182.1959958826917,179.23814734295448,20.55701131910006,422.59071437360797,0.1108695652173913,1415839.7324259763,1537.2852686492686,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0007,353.651,356.349,2.697999999999979,267,23145,23412,0.5926691391439691,0.5077378231705579,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.3281322425441299,0.5926691391439691,0.5542178478918256,0.13522722361655473,0.018286402007041697,0.09774436090225563,28.7480952154096,0.1076707685970397,4.511278195488721,5.041476591902072,0.022391070176007735,0.4287398731873126,0.7058516276335451,0.08127198962812379,0.21287638273833107,0.7058516276335451,25.165912987441374,54.62668291701717,52.38653519193845,9.825990031907354,96.55008010714268,0.20300751879699247,169097.28812322262,633.3231764914705,,
COUGH,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0008,357.291,359.259,1.9680000000000175,195,23504,23699,0.6489678210866621,0.5077378231705579,True,,14,Trial_1_No_Talking,IMU,Trial_1_No_Talking,0.3637184409924761,0.6489678210866621,0.6178294445531859,0.14818024648791697,0.02195738544921983,0.09278350515463918,25.796765342009472,0.1322911043179973,4.123711340206186,5.680452252705793,0.018094679347654123,0.4802381191751374,0.7238722497811259,0.08147780270532463,0.19464994751354944,0.7238722497811259,31.125794585748324,71.18251245614952,66.1960548300758,11.873143532916009,140.97153735322524,0.18556701030927836,188918.9422758689,968.8150885941996,,
