dataset,segment_id,candidate_id,start_timestamp,end_timestamp,duration_seconds,sample_count,start_index,end_index,peak_activity_score,threshold_used,filtered,filter_skip_reason,subject_id,record_id,sensor_id,true_label,primary_rms,primary_peak,primary_peak_to_peak,primary_std,primary_variance,primary_zero_crossing_rate,primary_energy,primary_mean_energy,primary_dominant_frequency_hz,primary_spectral_centroid_hz,primary_band_power,primary_spectral_entropy,primary_bcg_x_contribution,primary_bcg_y_contribution,primary_bcg_z_contribution,primary_directional_consistency,sensors_involved,max_sensor_overlap_fraction
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0040,673.146,673.598,0.4519999999999982,227,336573,336800,0.0556770918044255,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.02617288779534209,0.05567709180442556,0.0534170791525196,0.013929997798443072,0.0001940448386646288,0.02654867256637168,0.15549955260929768,0.0006850200555475669,4.424778761061947,8.894945393205525,1.0986315097009473e-05,0.4194112179896411,0.07688784352402006,0.36111216764270276,0.5619999888332772,0.5619999888332772,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0041,674.226,674.826,0.6000000000000227,301,337113,337414,0.052851715948223,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.026663735830348013,0.05285171594822302,0.04675503502729602,0.011272480748225356,0.00012706882221911127,0.04,0.2139973973376059,0.0007109548084305844,6.666666666666667,10.320381552503038,2.5128358725738442e-05,0.4669415447260976,0.20568942708005047,0.15318512342571128,0.6411254494942383,0.6411254494942383,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0042,724.572,724.874,0.3020000000000209,152,362286,362438,0.0464155148685157,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.034486624536282276,0.04641551486851578,0.03963130344518778,0.010434497907384791,0.0001088787465792176,0.026490066225165563,0.18077774532978902,0.0011893272719065066,6.578947368421053,8.333220539240612,6.0411806736902475e-06,0.3421431553263141,0.04973142792297343,0.5034927559104554,0.44677581616657114,0.5034927559104554,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0043,725.458,725.772,0.3140000000000782,158,362729,362887,0.0598206936483245,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.037283825319312736,0.059820693648324534,0.05093693415454483,0.013647046659886196,0.00018624188253711099,0.050955414012738856,0.21963321360968197,0.0013900836304410252,12.658227848101266,14.123765721523405,1.580966194034972e-05,0.3120434012653887,0.3561822223319985,0.2345910287269914,0.4092267489410102,0.4092267489410102,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0044,733.384,739.442,6.057999999999993,3030,366692,369722,0.1787695803257208,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.05915353043848686,0.17876958032572088,0.1768571570348558,0.031616708842076145,0.000999616278004616,0.02112908550676791,10.602394694911084,0.0034991401633369915,0.33003300330033003,5.997651722079435,0.0009365852801310548,0.5383912508704822,0.3667991073958787,0.33835265349532095,0.2948482391088004,0.3667991073958787,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0045,743.582,743.94,0.3580000000000609,180,371791,371971,0.0587391900806729,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.02587039515255855,0.05873919008067294,0.05711519264259771,0.01559302032226987,0.00024314228277072113,0.0111731843575419,0.12046992216291448,0.0006692773453495249,5.555555555555555,8.82968962847603,9.747406234811723e-06,0.3786833311323646,0.09753962660173038,0.2578989807691886,0.6445613926290811,0.6445613926290811,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0046,765.196,767.018,1.8220000000000027,912,382598,383510,0.0843428414026741,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.03467102666826662,0.08434284140267415,0.08140935265592736,0.015444951805671885,0.00023854653627952723,0.026344676180021953,1.09629704229127,0.0012020800902316556,2.1929824561403506,6.623107691622218,0.00017232087231116775,0.4927182820146391,0.2479400637739276,0.37764066993288786,0.3744192662931846,0.37764066993288786,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0047,768.31,769.178,0.8680000000000518,435,384155,384590,0.0861264616919295,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.03434275300174691,0.0861264616919295,0.0794344179343386,0.01683475758842476,0.000283409063061025,0.03686635944700461,0.5130497374264635,0.0011794246837389967,2.3041474654377883,8.416515988892378,6.532651601920715e-05,0.4614111647167023,0.08556278037505059,0.2981817913203852,0.6162554283045643,0.6162554283045643,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0048,777.648,780.8,3.15199999999993,1577,388824,390401,0.0937087021923538,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.03605853676532084,0.09370870219235383,0.09110803224201962,0.01617359754354944,0.00026158525750070847,0.03934010152284264,2.0504439021555037,0.0013002180736559946,0.6345177664974619,6.443755950920553,0.00037733277498907267,0.5254464521535269,0.27621381722962113,0.23955497047976582,0.4842312122906131,0.4842312122906131,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0049,782.832,783.604,0.7720000000000482,387,391416,391803,0.0928025915022357,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.03958794292060508,0.09280259150223573,0.0891976394286543,0.01734456561231826,0.00030083395628001315,0.04145077720207254,0.6065084219531283,0.001567205224685086,12.953367875647668,9.022578822042215,8.811230101030139e-05,0.45895534821625167,0.14748727936773645,0.3227760503863292,0.5297366702459343,0.5297366702459343,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0050,800.396,803.502,3.1059999999999945,1554,400198,401752,0.0855652294866645,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.036678364069986064,0.08556522948666458,0.08112816584622021,0.015078675490468721,0.0002273664545468621,0.02446877012234385,2.090599915381591,0.0013453023908504447,8.365508365508365,6.867223913866092,0.0003385014743417442,0.4846205512427655,0.40535348904826674,0.3829401798336219,0.21170633111811146,0.40535348904826674,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0051,809.878,810.388,0.5099999999999909,256,404939,405195,0.0525738832805204,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.020639225393443296,0.052573883280520456,0.05098642490681718,0.0119336897332557,0.00014241295064961251,0.03137254901960784,0.10905027195938678,0.0004259776248413546,7.8125,7.573896378928867,6.554108777158293e-06,0.39510250992330015,0.13857183013227414,0.2516768024413645,0.6097513674263614,0.6097513674263614,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0052,830.428,833.378,2.950000000000045,1476,415214,416690,0.1943080756143559,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.06032068794421682,0.19430807561435595,0.19112607254393665,0.0329207773058342,0.0010837775784203277,0.018983050847457626,5.370552041637851,0.003638585394063585,0.6775067750677507,4.994020887346049,0.0010812376573403131,0.49079215551581196,0.3713521178111436,0.527924588217602,0.10072329397125446,0.527924588217602,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0053,834.746,837.34,2.594000000000051,1298,417373,418671,0.1266390582740071,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.04694442957698933,0.1266390582740071,0.12303975024502141,0.022483282429306792,0.0005054979887959755,0.02158828064764842,2.860505749864966,0.0022037794683089106,0.7704160246533127,5.993620192308341,0.00017133868378250684,0.49232142538048823,0.33668780615166716,0.44547694846464725,0.21783524538368557,0.44547694846464725,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0054,838.352,840.002,1.6499999999999773,826,419176,420002,0.1219485125540632,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.04275922116645732,0.1219485125540632,0.11709452086528507,0.02117531828440725,0.000448394104445952,0.019393939393939394,1.5102179216734215,0.0018283509947620115,1.2106537530266344,4.700686704387188,0.00021257256598957374,0.4101785397329847,0.2242442796674333,0.32620852218860846,0.44954719814395816,0.44954719814395816,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0055,841.016,842.03,1.01400000000001,508,420508,421016,0.0638448670326305,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.028770736130971464,0.06384486703263056,0.05989779911228881,0.014902393712947213,0.00022208133837568864,0.01972386587771203,0.4204996708191373,0.0008277552575179869,1.968503937007874,6.078604455583558,8.737721143219048e-05,0.40999636469128353,0.09726674016289938,0.35655325344950956,0.546180006387591,0.546180006387591,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0056,856.5,856.914,0.4139999999999872,208,428250,428458,0.0673044008795835,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.042845850363132876,0.06730440087958352,0.05316764046330026,0.011764048221597495,0.0001383928305600712,0.028985507246376812,0.3818395138147145,0.0018357668933399736,9.615384615384615,8.833922992842357,2.146896239809166e-05,0.3485042681397167,0.20687472815983352,0.3714796211730602,0.4216456506671063,0.4216456506671063,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0057,860.652,861.554,0.90199999999993,452,430326,430778,0.0595873988809319,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.026600943403511358,0.05958739888093198,0.057843522157315364,0.011683546883460377,0.0001365052677780167,0.026607538802660754,0.3198398058604801,0.0007076101899568144,2.2123893805309733,7.905328201014274,4.4354558799167714e-05,0.44946572122954087,0.3029946544197363,0.4095129810116063,0.2874923645686574,0.4095129810116063,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0058,863.07,863.768,0.6979999999999791,350,431535,431885,0.0805746276074349,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.046179281771222755,0.08057462760743493,0.07349379193293454,0.01678746023705219,0.00028181882121060844,0.04011461318051576,0.7463841227170951,0.002132526064905986,11.428571428571427,8.507561787087987,9.357655968715989e-05,0.39549257571574226,0.34030240224296354,0.3237652492711375,0.33593234848589903,0.34030240224296354,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0059,872.678,874.69,2.0120000000000573,1007,436339,437346,0.1478192256975274,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.0469484405658617,0.1478192256975274,0.14055843895015108,0.022592596029776098,0.0005104253953646548,0.02584493041749503,2.2195851640672126,0.0022041560715662487,1.9880715705765408,5.619743536589611,0.0004594077227635966,0.469175744062041,0.27593259976649337,0.5161520455615128,0.20791535467199374,0.5161520455615128,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0060,878.508,879.492,0.9839999999999236,493,439254,439747,0.0816240627251864,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.039109344225208294,0.0816240627251864,0.0661170619833184,0.01256708316725275,0.00015793157933264738,0.036585365853658534,0.7540636172228359,0.0015295408057258335,2.032520325203252,6.453502017016519,9.309887383533476e-05,0.4413020488443049,0.3894709682929411,0.475627451945102,0.13490157976195696,0.475627451945102,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0061,880.406,880.73,0.3240000000000691,163,440203,440366,0.0691125967251354,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.0426138191976261,0.06911259672513545,0.05163859488226706,0.01319540486086603,0.00017411870944216684,0.037037037037037035,0.29599782661709856,0.0018159375866079665,6.172839506172839,10.338556700112289,2.332778185661871e-05,0.38550912659512676,0.10021190144617653,0.17009722631504176,0.7296908722387817,0.7296908722387817,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0062,883.896,886.162,2.2660000000000764,1134,441948,443082,0.127617282927692,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.04473422012033447,0.12761728292769206,0.1253002080111502,0.023472351944024316,0.0005509513057841421,0.02294792586054722,2.2693046100443253,0.002001150449774537,0.8818342151675485,5.813350798158093,0.0005082508441499477,0.45104505806200346,0.3615478430236706,0.3398628693824582,0.29858928759387116,0.3615478430236706,,
OXFORD,OXFORD_450663_BCG_3AXIS_seg0001,OXFORD_450663_BCG_3AXIS_seg0001_c0063,887.68,890.002,2.3220000000000027,1162,443840,445002,0.2083633955453812,0.0419239815568319,True,,450663,450663,BCG_3AXIS,0,0.06374616606855045,0.2083633955453812,0.20025737554182652,0.037973630020819125,0.0014419965769580556,0.025839793281653745,4.721872625966364,0.004063573688439212,0.8605851979345955,6.491568812407258,0.0010519876357758461,0.47855338314043816,0.43961356768771725,0.24735629891336924,0.31303013339891345,0.43961356768771725,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0001,0.002,2.616,2.6140000000000003,1308,1,1309,15.949157553059065,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,2.797327859345721,15.949157553059065,15.942484894925792,2.5490584710775206,6.497699088972066,0.0022953328232593728,10235.156443694603,7.825043152671714,0.764525993883792,0.8049843055456192,0.16023819901657352,0.2256725622219869,0.9078435905338044,0.04747223269380495,0.044684176772390734,0.9078435905338044,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0002,5.324,5.718,0.3940000000000001,198,2662,2860,0.0587727612189611,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.03770514569911381,0.058772761218961106,0.05426014303932583,0.014311650002949306,0.00020482332580691888,0.030456852791878174,0.28149224641389736,0.0014216780121914009,5.05050505050505,5.2113289797704105,3.86538090376151e-05,0.22135347444717496,0.1593334467867418,0.7043902171400382,0.1362763360732199,0.7043902171400382,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0003,9.188,10.568,1.379999999999999,691,4594,5285,0.0986279048802108,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.049007214024720296,0.09862790488021086,0.08958574294573542,0.0216902092809698,0.0004704651786522685,0.017391304347826087,1.6595795552871362,0.0024017070264647413,4.3478260869565215,4.077761782960379,0.00021482481104863848,0.3831887576372196,0.5129698075779392,0.3538733106600961,0.1331568817619647,0.5129698075779392,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0004,12.8,15.108,2.308,1155,6400,7555,0.1381277848333052,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.04690068426521275,0.1381277848333052,0.13319752053784392,0.023152259572992637,0.0005360271233352292,0.01733102253032929,2.5406236831496773,0.002199674184545175,3.466204506065858,5.137366732035129,0.0005312242730472343,0.4209339491410313,0.4656056314725051,0.3695402877875623,0.1648540807399326,0.4656056314725051,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0005,42.43,43.026,0.5960000000000036,299,21215,21514,0.0393607089929785,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.02338522633484652,0.03936070899297855,0.035756553988572796,0.009120817025171363,8.318930320665579e-05,0.026845637583892617,0.16351377440886777,0.0005468688107319993,3.3557046979865772,7.858626097119705,1.7225119463061736e-05,0.36860991358022527,0.12022621307334445,0.7207062178494198,0.15906756907723574,0.7207062178494198,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0006,49.746,52.016,2.269999999999996,1136,24873,26009,0.0568854454615547,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.03333907897804443,0.05688544546155476,0.05536085347685147,0.011700469785981568,0.00013690099321266754,0.03171806167400881,1.2626573965504666,0.001111494187104284,5.28169014084507,5.602206302523337,0.0001237621283003586,0.4747609808406487,0.6188016298724835,0.23614351476650572,0.14505485536101065,0.6188016298724835,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0007,59.506,61.098,1.5919999999999987,797,29753,30550,0.0677921461814277,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.03707017770676685,0.0677921461814277,0.06178848719933104,0.014546204406229052,0.0002115920626277975,0.020100502512562814,1.0952358659433852,0.0013741980752112737,3.7688442211055273,4.755595166787024,0.00015196765955270152,0.3738574633718003,0.643685172322967,0.2830719466969221,0.07324288098011102,0.643685172322967,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0008,87.108,87.728,0.6199999999999903,311,43554,43865,0.0551710517638939,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.034014476692460154,0.05517105176389392,0.04593090531954354,0.010089022764267961,0.00010178838033791713,0.03225806451612903,0.35982221826985555,0.0011569846246619149,3.2258064516129035,6.464854917697929,3.733586373899521e-05,0.3661277551753594,0.21414066325314454,0.5997572021830444,0.18610213456381108,0.5997572021830444,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0009,96.384,97.922,1.5379999999999967,770,48192,48962,0.0692573301424553,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.03303517790448925,0.06925733014245536,0.06131909933108623,0.011955910201297743,0.00014294378874149543,0.02600780234070221,0.8403186939695664,0.001091322979181255,3.896103896103896,5.10708891036518,9.645881202064516e-05,0.3954882903292516,0.4615377721579647,0.4179785680993494,0.12048365974268592,0.4615377721579647,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0010,100.674,101.67,0.9959999999999952,499,50337,50836,0.1027302424124514,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.042996805710238416,0.10273024241245149,0.09303470503674764,0.01758670867008641,0.00030929232184649246,0.020080321285140562,0.9225139253407115,0.001848725301283991,4.016064257028113,6.050213386137804,0.00012816902047820594,0.38805221251426425,0.3236740220109963,0.5686864337574177,0.10763954423158607,0.5686864337574177,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0011,114.16,115.572,1.412000000000006,707,57080,57787,0.1096581732064767,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.04776793783135823,0.10965817320647671,0.10673985167245562,0.020616222627048656,0.0004250286354080329,0.019830028328611898,1.6132155504549766,0.0022817758846605043,4.2492917847025495,4.989672447448206,0.00019424270139943334,0.41175535523379814,0.3156403328689363,0.5854303874765091,0.0989292796545545,0.5854303874765091,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0012,121.454,122.88,1.426000000000002,714,60727,61441,0.0791321303265609,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.03705003082156504,0.07913213032656094,0.07216879710663857,0.01724254882454432,0.0002973054899667947,0.02244039270687237,0.9801112156895486,0.0013727047838789197,4.201680672268908,5.124900933231592,0.00017550052879710505,0.3868274435649824,0.6758888095753612,0.23244494718970823,0.09166624323493051,0.6758888095753612,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0013,125.782,126.612,0.8299999999999983,416,62891,63307,0.0424459405441592,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.02151216617097899,0.04244594054415929,0.03895411178501363,0.010139313231488846,0.00010280567280624477,0.033734939759036145,0.19251369004101015,0.0004627732933678129,4.8076923076923075,8.267618431266266,3.18982210673993e-05,0.4525149278902157,0.35895164884246605,0.4704281735494923,0.17062017760804163,0.4704281735494923,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0014,127.74,128.388,0.6480000000000103,325,63870,64195,0.0400976412022333,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.024005110695760758,0.040097641202233386,0.03450226045758726,0.008346499065402463,6.966404664876419e-05,0.030864197530864196,0.18727973534261144,0.0005762453395157276,9.25925925925926,10.879787466426,1.818052383950233e-05,0.42240226388649205,0.3494352790487042,0.5159047048438302,0.13466001610746567,0.5159047048438302,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0015,131.998,137.228,5.230000000000018,2616,65999,68615,0.1279747085610817,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.046584011261266677,0.12797470856108176,0.12549043822525885,0.02173135187254944,0.000472251654208558,0.022944550669216062,5.67690339517657,0.0021700701051898205,4.969418960244648,4.617511850604808,0.0011164486667118861,0.4939012076087348,0.47740568608660394,0.3656227694130389,0.15697154450035714,0.47740568608660394,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0016,138.0,139.802,1.8019999999999925,902,69000,69902,0.0564720955425006,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.02834833125147652,0.056472095542500635,0.05313690157158907,0.011340569322205445,0.00012860851255174725,0.03107658157602664,0.7248723520385831,0.0008036278847434403,6.651884700665189,6.991080032864523,0.00011450355465827226,0.49559857510653377,0.2589180697988369,0.5890918884044274,0.15199004179673573,0.5890918884044274,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0017,141.63,143.156,1.5260000000000105,764,70815,71579,0.0520322363452816,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.026155002437557327,0.052032236345281695,0.04792907313207493,0.010713792619779332,0.00011478535229963806,0.023591087811271297,0.5226402925165932,0.0006840841525086298,3.926701570680628,6.010446923423889,6.653159866838452e-05,0.4439756272391155,0.5609198739902583,0.33901638010949536,0.10006374590024626,0.5609198739902583,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0018,146.416,147.664,1.2479999999999905,625,73208,73833,0.0446000946535955,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.025204797154058007,0.04460009465359556,0.04264471282885441,0.008900884540692437,7.922574560673761e-05,0.028846153846153848,0.3970511247357566,0.0006352817995772106,4.807692307692308,6.43898643230493,4.0891604329597356e-05,0.43921214454100066,0.419514962949511,0.46026149312081754,0.12022354392967147,0.46026149312081754,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0019,151.974,152.406,0.4320000000000163,217,75987,76204,0.0357885741403519,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.018751127904819448,0.03578857414035192,0.031377744498170775,0.007968767245088252,6.350125140639139e-05,0.037037037037037035,0.07629824110152898,0.0003516047977028985,4.62962962962963,9.843570284145287,7.112084417281787e-06,0.4153184372751215,0.21788617561004703,0.6766336270754936,0.10548019731445936,0.6766336270754936,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0020,166.252,167.524,1.2719999999999914,637,83126,83763,0.0408639022610246,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.023337593629575933,0.04086390226102462,0.03658982844763615,0.008052334054183806,6.484008372016822e-05,0.03773584905660377,0.34693776707904517,0.0005446432764192232,4.716981132075471,7.103212437220954,3.9007940909094684e-05,0.4459353942137189,0.4831866625995463,0.37448920728901813,0.14232413011143555,0.4831866625995463,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0021,168.542,169.01,0.4679999999999893,235,84271,84506,0.0378252583571814,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.02533510563784786,0.03782525835718149,0.031032843671754205,0.0072439639052796516,5.247501306099442e-05,0.03418803418803419,0.15083888075501395,0.0006418675776809104,4.273504273504273,7.413776922990689,7.856003673235141e-06,0.35566282283257006,0.5830698157335226,0.29771788172810365,0.1192123025383737,0.5830698157335226,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0022,175.228,175.906,0.6779999999999973,340,87614,87954,0.0464762517428231,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.028548354149027896,0.04647625174282314,0.040104616795552474,0.010091874436362001,0.00010184592963929687,0.02359882005899705,0.27710289837022817,0.0008150085246183182,2.941176470588235,5.169182479663333,2.6421763865490412e-05,0.29968217539687664,0.5485381649261525,0.3270359227627488,0.12442591231109862,0.5485381649261525,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0023,182.304,182.748,0.4439999999999884,223,91152,91375,0.0438031357407231,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.024441224627027497,0.0438031357407231,0.04154812765207762,0.011324411345485562,0.0001282422923217621,0.018018018018018018,0.13321428186294584,0.0005973734612688155,4.504504504504505,4.712047511288642,1.5790485444932783e-05,0.2528762721505247,0.7577414550090511,0.15206827014673288,0.09019027484421603,0.7577414550090511,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0024,183.284,183.918,0.6340000000000146,318,91642,91960,0.0404223062755647,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.028720935410302822,0.04042230627556472,0.02770661282841324,0.006909186808864991,4.7736862359794e-05,0.025236593059936908,0.2623156976080061,0.0008248921308427865,3.144654088050314,4.613618627037243,8.216254527268664e-06,0.31389429301777916,0.5062401131083342,0.35121154385103986,0.14254834304062589,0.5062401131083342,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0025,194.454,194.974,0.5199999999999818,261,97227,97488,0.0447217459909805,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.025796034035512463,0.04472174599098056,0.041825028468333456,0.010070631632465615,0.00010141762147681705,0.023076923076923078,0.17367863208190382,0.0006654353719613174,3.846153846153846,8.031595087531267,1.5163756738761538e-05,0.4254379111870122,0.42074687349650136,0.4013322738917375,0.1779208526117612,0.42074687349650136,,
OXFORD,OXFORD_451043_BCG_3AXIS_seg0001,OXFORD_451043_BCG_3AXIS_seg0001_c0026,196.566,197.302,0.73599999999999,369,98283,98652,0.0379725389343369,0.0343081155834397,True,,451043,451043,BCG_3AXIS,0,0.024831674906541115,0.037972538934336934,0.03072872011405535,0.008777332199069983,7.704156053283072e-05,0.016304347826086956,0.22752985702706902,0.0006166120786641437,2.717391304347826,4.337380459945761,2.8901691657762785e-05,0.2777478468891884,0.47161903732462734,0.365438580869079,0.1629423818062936,0.47161903732462734,,
