dataset,record_identifier,segment_id,sample_count,duration_seconds,sampling_rate_hz,acc_mean,acc_std,acc_rms,acc_peak_to_peak,jerk_rms,jerk_peak_to_peak,acc_dominant_frequency_hz,acc_spectral_centroid_hz,acc_spectral_bandwidth_hz,acc_spectral_energy,gyro_mean,gyro_std,gyro_rms,gyro_peak_to_peak,gyro_dominant_frequency_hz,gyro_spectral_centroid_hz,gyro_spectral_bandwidth_hz,gyro_spectral_energy,subject_id,record_id,sub_dataset,sensor_id,candidate_artifact,candidate_reason,manual_label
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU2')",6,144,4.915413856506348,30.0,15778.430157836676,185.5061509705456,15779.52061305342,1440.345226262798,6953.023091694227,37929.37731650984,3.75,7.1247322848769645,4.230745893842536,161050.9338951453,332.8140677043981,176.57162680795545,376.75289389141466,1350.4777373697657,1.875,5.133117882352753,4.3638657127990585,146403.2800028807,single_subject,record_31,Sub-dataset Three,IMU2,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU2')",8,6158,211.69966793060303,30.0,15818.976922199541,288.67076088317367,15821.610590368813,3738.997490319578,5025.795169101301,91209.20443175193,0.0146484375,3.2526934442862854,4.154164967248525,2779328.5241781026,308.09347595858617,358.75192499353375,472.8895575235406,5169.02032250257,0.029296875,0.7251530013941861,1.8672045744944827,9905793.361060778,single_subject,record_31,Sub-dataset Three,IMU2,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU2')",10,1139,39.09900403022766,30.0,16024.199580540117,129.17044581292637,16024.72019103777,1595.2905369593846,4493.842902816536,51935.71826168231,5.215100965759437,7.346291925416952,4.1723185152477456,378289.435902357,291.4044270817425,228.76131270709257,370.4703474157018,2281.4780606409304,0.0,3.220765398698704,4.608074240711959,202605.76080236648,single_subject,record_31,Sub-dataset Three,IMU2,True,unusually_high_gyroscope_variability,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU2')",11,7567,260.16240310668957,30.0,15912.212646418697,182.62520835519265,15913.260610936211,3196.5884387085844,4538.556297900872,119187.39142558878,0.0146484375,5.9473893588008,4.728961991484144,1007485.9051367533,264.1649281587526,122.70837301420788,291.27384722441684,3183.092425103624,0.0439453125,2.6490131636832395,3.865965407118074,969635.3106818305,single_subject,record_31,Sub-dataset Three,IMU2,True,unusually_high_acceleration_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU2')",14,10556,362.9515078067782,30.0,15906.141602757949,357.36233568972466,15910.1555154548,6284.351176635033,5329.571552403837,228436.49666578526,0.0146484375,3.787594446168311,4.454678079083318,2597331.3032486946,299.17073521688974,313.04719236185485,433.0146342282839,6568.155992217899,0.029296875,1.0564593737000636,2.3866809838671728,8763704.843689134,single_subject,record_31,Sub-dataset Three,IMU2,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU2')",17,1682,57.753199100494385,30.0,16120.801942956638,126.76260794008654,16121.30032109092,2071.701428181035,4466.566558830939,66592.49299378274,0.017835909631391204,6.37914111120497,4.674623718290218,726291.4566370067,255.69785454888748,101.84915542557712,275.2356141232587,1194.805229700261,0.08917954815695602,2.9357543841283107,4.163469255652517,415311.25245209166,single_subject,record_31,Sub-dataset Three,IMU2,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU2')",19,6157,211.68746280670143,30.0,15675.272455442253,118.85750945017585,15675.723066573335,2361.295927182284,4755.988180750325,76869.34455757172,0.029296875,7.248164064942645,4.351449348615445,974616.9509934317,257.9158234620218,105.91422015466273,278.8160576851039,2913.5617332598604,0.029296875,4.6341974852197385,4.680831288680974,403512.5208015305,single_subject,record_31,Sub-dataset Three,IMU2,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU2')",21,17280,594.4441070556634,30.0,15858.22813141307,273.1909243242515,15860.581097459011,4596.387692810584,4682.750792124877,139256.6207067838,0.0146484375,4.075904827905993,4.5724419783638846,1636303.2865254262,285.2664229294821,259.6113412479767,385.71359913225194,5924.819423432178,0.0146484375,1.0006578191224902,2.373379485330579,4304447.171770439,single_subject,record_31,Sub-dataset Three,IMU2,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU2')",23,7695,264.595360994339,30.0,15955.587582368822,330.46410193906945,15959.009418548274,2722.023199167579,4550.448723199888,89793.6501346223,0.0146484375,2.4377153434105874,3.9199296341136796,2993169.436852485,312.2126804442955,390.80332195592905,500.2039526853035,6098.897215629677,0.0439453125,0.5126118591897803,1.4206679916487146,15172122.272497244,single_subject,record_31,Sub-dataset Three,IMU2,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU3')",1,5263,180.906525850296,30.0,15468.737647431512,146.95418025024088,15469.435669608574,5918.667858570845,5829.2530654739485,224696.52356011633,6.0791015625,7.372042246853547,4.354240749798062,1362530.6255266047,1015.6230917562482,155.2462937456687,1027.4199123193432,5408.034913870365,0.5419921875,2.7870247617916566,3.5331532523868936,1102470.5718692779,single_subject,record_31,Sub-dataset Three,IMU3,True,unusually_high_jerk;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU3')",2,2639,90.6905429363251,30.0,15431.278483286576,140.6935128200033,15431.919851181605,4745.3723279358965,5664.093828724348,170306.3717813765,3.046875,6.7910744481622904,3.8948413802273474,1713219.4213957018,1026.362173750777,126.19228939109104,1034.0908111032536,1450.0371305617232,0.498046875,2.5974312373986503,3.301063683177351,2028213.5427770475,single_subject,record_31,Sub-dataset Three,IMU3,True,unusually_high_jerk;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU3')",5,143,4.878928899765128,30.0,15377.364136561962,222.65251323064692,15378.975971438083,1756.8926187224915,7525.7121920866275,52218.70692264491,3.986013986013986,5.5385700558871696,3.4649535767926687,267117.1666191473,1096.4760784311727,368.8883503481811,1156.8657681833297,1903.6792568980445,0.6293706293706294,2.755935208839882,3.337969552373159,937836.42287447,single_subject,record_31,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU3')",6,144,4.915413856506348,30.0,15425.38413037308,157.40812978752624,15426.1872440629,814.984749623447,5335.7920156115815,26654.49670037345,4.583333333333334,5.428780702173029,4.105423265572341,93047.86733226934,1092.9896843052975,318.86822644399587,1138.5532028997736,2155.794842889001,1.0416666666666667,3.028025040398063,3.632482268185012,759252.7041220883,single_subject,record_31,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU3')",7,918,31.555142164230347,30.0,15393.870082424697,139.16920793169746,15394.49915336665,1846.8502017824267,5341.704118790682,54821.950702696064,6.405228758169935,7.783400270436948,4.093007573543677,460622.93206573324,1023.0814809520937,166.86112870901684,1036.5994177796824,3262.1023967537,0.4248366013071896,4.392500438591885,4.535441947487479,235413.00096542638,single_subject,record_31,Sub-dataset Three,IMU3,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU3')",8,6158,211.69966793060303,30.0,15481.368267521219,250.8500344715065,15483.400439645267,4088.7732135799924,4820.782368546805,75559.75525295782,0.0146484375,3.395216411629279,3.9272304101962625,2544550.8668310354,1064.7909902129604,333.24890440381654,1115.7215983949761,5969.471106634858,0.029296875,0.9902564923935799,2.147785644982688,8734122.862171084,single_subject,record_31,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU3')",10,1139,39.09900403022766,30.0,15610.820404615682,131.78632843458186,15611.3766638797,2180.9702905343966,4335.979076111359,59001.46054947946,9.007901668129938,7.583430253991776,4.4521873309454545,312685.4556173248,1056.9158261533355,184.59471680723644,1072.9148489262939,2188.1786790350016,0.0,6.505654290383049,5.244779695483802,613958.6785680179,single_subject,record_31,Sub-dataset Three,IMU3,True,unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU3')",11,7567,260.16240310668957,30.0,15552.259409688404,151.58983787449682,15552.998174795377,1689.999846676903,4179.531674090831,41709.70306765621,0.0146484375,6.2489905464076045,4.561216768384391,854389.5082545889,1030.5345191410302,113.50946233545059,1036.7669907847746,2372.288901711519,0.5712890625,3.699619382684159,4.168088002101202,835287.2181789979,single_subject,record_31,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU3')",14,10556,362.9515078067782,30.0,15548.72514338822,258.426287992816,15550.872571369064,4738.205360408156,4414.769942897377,101863.67430853951,0.0146484375,3.4754298276761584,4.134200997223999,1988783.0620928938,1049.6935389037585,280.49910207876405,1086.5248602233125,7198.57431043056,0.029296875,0.8659182005128352,1.9154617460661958,7247133.835070937,single_subject,record_31,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU3')",15,880,30.1935031414032,30.0,15783.377016653683,69.73120590779232,15783.53105267985,703.6257432383718,2817.0914134899162,24176.78910144305,12.238636363636365,7.370190941698474,4.1396210897760986,130024.78082490727,1028.0550546959769,98.14224354780886,1032.728955464378,674.0059729896329,0.5113636363636365,4.931414293937534,4.848509732935446,226945.31218490662,single_subject,record_31,Sub-dataset Three,IMU3,True,unusually_high_jerk,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU3')",17,1682,57.753199100494385,30.0,15675.314565002382,123.9654903674508,15675.804737064629,2614.2772880615357,4518.485563903632,114321.09739320389,0.017835909631391204,6.657404633906851,4.649106907469896,734047.5495260179,1033.1450912174962,115.53779505656507,1039.5853796554381,1956.8864342688057,0.37455410225921526,2.152092443461593,3.5652816412841606,842959.9153809841,single_subject,record_31,Sub-dataset Three,IMU3,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU3')",19,6157,211.68746280670143,30.0,15408.330118412854,121.81233159771655,15408.811611610998,2791.8178245883573,4874.381364804621,119519.60578865898,11.9091796875,7.265450928726158,4.33993904649169,976544.7388760478,1029.8285557258353,119.85152809670493,1036.779264344863,2249.8346890975463,0.41015625,5.396139466994519,4.662476606829237,736228.8521947272,single_subject,record_31,Sub-dataset Three,IMU3,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU3')",21,17280,594.4441070556634,30.0,15529.687742723816,224.00338244209232,15531.303193932306,4658.057801474795,4471.646746645366,86266.04030844785,0.0146484375,4.483863206110403,4.419204467053695,1400982.9452688238,1048.6376421681832,226.53114616956668,1072.826763628194,6432.317260853639,0.029296875,1.4324819684551224,2.650652170358011,3379207.143850569,single_subject,record_31,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU3')",23,7695,264.595360994339,30.0,15544.348800930247,239.25850580748977,15546.19002449098,5075.1952304744245,4636.24766489548,172437.80498927057,0.0146484375,3.0742520757369762,3.9278072398153108,2420490.5688406844,1071.7772246586132,343.0739430657518,1125.347124094429,6866.240922294498,0.029296875,0.6703606916101542,1.5565190129675557,11884223.717582194,single_subject,record_31,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU4')",2,2639,90.6905429363251,30.0,16219.860577613556,121.88526352674569,16220.31852876778,4036.5261967293845,4761.216759861557,148555.84461940196,0.0146484375,6.635247512955674,4.197334237636112,1084620.7014874017,554.4065766738172,126.38624986970595,568.6300523321897,3229.245916648366,0.234375,3.4383476629651173,3.928875432710025,2011584.6706352762,single_subject,record_31,Sub-dataset Three,IMU4,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU4')",5,143,4.878928899765128,30.0,16250.822880839352,282.305598302449,16253.27477018846,2431.3941039491674,9345.358010596568,106478.47391020716,3.986013986013986,5.373947101200725,2.821740029980786,441669.2228774556,745.8731993058777,765.4225141075151,1068.7368499988454,6383.22424027023,0.2097902097902098,3.5063149459869924,3.752430504630617,3103362.0879940563,single_subject,record_31,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU4')",6,144,4.915413856506348,30.0,16243.974798743202,150.98036670087072,16244.676430552052,989.558498317796,5789.91887903238,32147.139011632167,6.041666666666667,7.073892766447028,3.764944811048651,74282.17858778326,601.6280080318107,135.49691348066412,616.6973922525626,723.0382080262866,0.4166666666666667,2.4309180291126036,3.0638145809953725,90808.51281072578,single_subject,record_31,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_jerk,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU4')",8,6158,211.69966793060303,30.0,16248.847171976093,153.18496998258968,16249.569226698413,4012.3669671616117,4768.623958051996,83273.37207347254,0.0146484375,5.228416038167284,3.959169079811668,1557631.5619825202,589.4571395763305,347.6009985569858,684.314382133916,5459.394514964946,0.0439453125,0.7209993283200342,1.730317211643793,9478753.212074677,single_subject,record_31,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU4')",10,1139,39.09900403022766,30.0,16163.981826106628,119.34962513829204,16164.422439658216,1255.6913928170834,4482.425075741082,29318.15386814151,8.955223880597014,7.740980409608627,4.249506987384797,421078.222632702,576.2564605712935,189.19533641115805,606.5198955268374,1820.799621566122,0.0,5.575453599932447,5.224333864743158,285665.95600238186,single_subject,record_31,Sub-dataset Three,IMU4,True,unusually_high_gyroscope_variability,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU4')",14,10556,362.9515078067782,30.0,16179.736482870157,142.139958378544,16180.360824866899,3894.8153280410916,4364.930130629033,97486.18970679706,0.0146484375,5.54142816598952,4.2465165932730065,1148922.348285926,559.5024450555338,273.9345346369492,622.9631733015062,5540.5895558166385,0.029296875,0.7683654779190549,1.8008880371730231,6915764.696547347,single_subject,record_31,Sub-dataset Three,IMU4,True,unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU4')",21,17280,594.4441070556634,30.0,16223.84703414532,140.15001442401328,16224.452367149064,3556.623761436531,4254.374535081794,134964.88007020327,0.0146484375,6.0157322133235045,4.215125984669744,958636.6625068276,552.1918615413781,226.23024049947207,596.7377763046189,6034.128957018164,0.0146484375,0.9720060676332289,2.231143338774363,3296071.292757181,single_subject,record_31,Sub-dataset Three,IMU4,True,unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_31', 'IMU4')",23,7695,264.595360994339,30.0,16261.193249793732,169.65613373509763,16262.078253127771,3487.4154236273025,4815.236269462066,104250.2585157661,0.0146484375,4.876182524863679,4.107624551504868,1735449.9523696923,576.5842253956645,365.63346131874704,682.7424089735792,6668.620605902034,0.029296875,0.6134648373558348,1.5617781586921526,13589970.19211049,single_subject,record_31,Sub-dataset Three,IMU4,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_32', 'IMU1')",2,10555,362.9476780891419,30.0,16171.078698261425,138.46967667156818,16171.671531314316,8049.457943551995,4971.868603230797,270488.10119373386,0.0146484375,7.24749991978689,4.358226994804842,1102341.3496933775,211.04014416103865,85.32092477967657,227.63480105812292,1193.5223630365906,0.0439453125,2.072670755713614,3.3511637263189105,470784.7975974255,single_subject,record_32,Sub-dataset Three,IMU1,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_32', 'IMU1')",4,3444,118.30298805236816,30.0,16064.118384211979,112.60500706555842,16064.513044272257,4066.8949148603624,4647.454969139599,137748.61169503175,0.0732421875,7.580470832452541,4.3185860428612495,903069.6475391361,210.46123809886436,81.49658265101202,225.68922376998887,1050.827837390995,0.52734375,2.595022589320238,3.647218360687943,600125.7032886759,single_subject,record_32,Sub-dataset Three,IMU1,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_32', 'IMU1')",8,899,30.916903972625732,30.0,16044.120018422464,111.61459479087084,16044.508249968734,2300.536816005484,4456.563462991335,101423.04385522204,14.582869855394883,7.7243483375724,4.435169966072292,243364.63022755162,219.7439969817404,90.61935961903293,237.6957983374438,2191.7514146141025,0.5005561735261401,4.171125835458296,4.557285323771581,89573.10325510474,single_subject,record_32,Sub-dataset Three,IMU1,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_32', 'IMU1')",11,9482,326.033672094345,30.0,16314.769972214148,223.7086712695154,16316.30365051661,11525.632335290775,5622.801092912462,354384.68803804327,0.0146484375,4.665287704900405,4.772777058295085,2455008.8598374072,250.6289238216015,312.96666595905117,400.9526050015119,5908.486405142495,0.029296875,0.46260770142663127,1.2109505499425162,9059920.97184635,single_subject,record_32,Sub-dataset Three,IMU1,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_32', 'IMU1')",16,1759,60.446126937865984,30.0,15965.98429621183,142.41569728038806,15966.619453651252,4350.890530494464,5794.999483667699,236841.25307482033,2.74587833996589,7.196038786467493,4.268167294251817,1848650.9675853006,233.8623418206677,108.79347760268783,257.9294781344958,716.3957704782424,0.8186469584991473,2.740560501071092,3.2411555149429683,782126.4262325339,single_subject,record_32,Sub-dataset Three,IMU1,True,unusually_high_jerk;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_32', 'IMU1')",17,1758,60.44658589363121,30.0,15945.1376288768,128.76995141129106,15945.65758142979,2547.8828484153128,5102.252230047828,132938.45283583342,0.017064846416382253,7.061953406073529,4.423519098233568,1026307.5007911483,249.48494958227255,116.31816132145964,275.2683322165377,842.6894740664834,0.4778156996587031,2.4958013432267805,3.4590659903629275,689846.038767826,single_subject,record_32,Sub-dataset Three,IMU1,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_32', 'IMU2')",2,10555,362.9476780891419,30.0,16156.421176362323,185.74439081111078,16157.488858319744,1109.4878590096178,3864.2421348626617,35170.05796668012,0.0146484375,6.244898381420124,4.661644242337141,725027.4434393668,231.3096486245154,77.61829456217089,243.98514954303408,1697.68683287578,0.0439453125,2.3105178843611904,3.65946202872035,389529.95940608735,single_subject,record_32,Sub-dataset Three,IMU2,True,unusually_high_acceleration_variability,
FOUR-IMU,"('Sub-dataset Three', 'record_32', 'IMU2')",11,9482,326.033672094345,30.0,16171.625682670416,240.28501411997374,16173.410713526568,2887.847173342194,4333.900122996168,93234.56756512469,0.0146484375,3.2262230404027905,4.271427735778417,1940773.4242592559,258.5288490205847,295.17506310210115,392.38435704451535,5384.838091638603,0.029296875,0.48815726913198026,1.4237463865875457,7989331.859384204,single_subject,record_32,Sub-dataset Three,IMU2,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_32', 'IMU2')",12,4665,160.43983793258667,30.0,15911.267066662942,140.23052447297283,15911.885000422379,2120.9132329101612,4197.937662883781,76655.89485563892,0.0146484375,5.544459590820353,4.533043318513821,992845.8747710433,243.14855643098332,91.1616909081736,259.67609513335736,1409.1689810599332,0.0146484375,2.44588768400353,3.6375912951755605,661719.6171163211,single_subject,record_32,Sub-dataset Three,IMU2,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_32', 'IMU2')",14,880,30.217567205429077,30.0,15835.350625294386,133.89103910411148,15835.916652861104,2168.9594374064054,4957.637225559716,79382.398097359,3.4090909090909096,6.321393465921299,4.05715745768642,350781.1721588516,265.7786885466468,197.91036213826013,331.37112536742353,4736.436547975601,0.034090909090909095,2.7000393047465576,4.002387814238558,128499.64532253315,single_subject,record_32,Sub-dataset Three,IMU2,True,unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_32', 'IMU2')",16,1759,60.446126937865984,30.0,15684.197642865418,166.18025324087782,15685.077990785778,4368.3819301214735,6725.539569887646,162443.53288578504,10.744741330301308,7.345471696937807,4.048968049479349,2751217.78545186,252.4667769507613,152.98585022091788,295.20186962775585,2129.5916152693003,0.051165434906196704,3.171472531168868,3.876703068955624,2718513.0917700934,single_subject,record_32,Sub-dataset Three,IMU2,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_32', 'IMU3')",1,1011,34.76154279708862,30.0,15860.432493897095,117.35147906611445,15860.86663026664,1170.339910089886,4459.583559318573,47739.33002609841,1.9287833827893173,6.435167484706495,4.102508788353334,486555.02164823917,1025.8775993023721,219.78004226181386,1049.155906301348,3959.849898829171,0.5934718100890207,4.915562961998586,4.961538049245216,1569319.6077804328,single_subject,record_32,Sub-dataset Three,IMU3,True,unusually_high_gyroscope_variability,
FOUR-IMU,"('Sub-dataset Three', 'record_32', 'IMU3')",2,10555,362.9476780891419,30.0,15717.36209462187,159.5698000155555,15718.172086299774,1304.1784266193627,4153.448373885384,49543.77005260696,0.0146484375,6.635616348329228,4.529317886324076,820350.9375884754,1023.3134971129496,97.94433464954754,1027.9900807223175,1655.9973118633168,0.5419921875,3.607770454462532,4.194340576601177,638106.5657314418,single_subject,record_32,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability,
FOUR-IMU,"('Sub-dataset Three', 'record_32', 'IMU3')",11,9482,326.033672094345,30.0,15782.806495183198,230.5632556783044,15784.490497930745,4163.88674591185,4625.57555175641,126137.06740980124,0.0146484375,3.6974929564991146,4.372375320830291,1979790.0024279428,1052.179830006003,277.0228972230789,1088.0368009664608,5748.447144888561,0.029296875,0.9317587446702877,2.0103500294820997,6874833.488448727,single_subject,record_32,Sub-dataset Three,IMU3,True,unusually_high_acceleration_variability;unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_32', 'IMU3')",14,880,30.217567205429077,30.0,15485.788727866495,116.41400833907814,15486.226291303332,1993.5783549868192,4111.28569722657,58242.6775521358,0.034090909090909095,5.886090308577134,3.956563387877291,250427.20171403862,1026.4232131854674,98.7469846601669,1031.1622469550825,1345.998319901892,1.090909090909091,4.594844405615371,4.2959336252049,205213.40696946008,single_subject,record_32,Sub-dataset Three,IMU3,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_32', 'IMU4')",4,3444,118.30298805236816,30.0,16020.472303527798,104.7157038612255,16020.814530064828,2853.49021793429,4251.554727435477,141910.96901211864,0.029296875,7.241593948995459,4.367994934507032,875435.6127609804,543.9742062310488,89.47654884213361,551.2839466530821,1637.4269574083594,0.46875,3.399707489068916,3.872049351796086,648809.8757684535,single_subject,record_32,Sub-dataset Three,IMU4,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_32', 'IMU4')",11,9482,326.033672094345,30.0,15959.477833005465,121.15961788694338,15959.937730304568,2622.368262530197,3970.158790287757,77139.827249633,0.0146484375,5.815520549419161,4.143949324005401,930525.1912020578,566.573576748874,284.4990154034063,633.9915674798207,5669.349796001854,0.029296875,0.7306852237652867,1.8478089237010324,7408666.4561670385,single_subject,record_32,Sub-dataset Three,IMU4,True,unusually_high_gyroscope_variability;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_32', 'IMU4')",13,1665,57.202064990997314,30.0,16049.049896901806,114.16265265222309,16049.455931728791,1974.167459104472,4585.352938758854,94543.42836659639,9.747747747747749,7.127378863798994,3.9677034154005324,809706.0481464507,533.58006684908,96.60113316104507,542.254060996012,960.4949050284622,0.2702702702702703,4.0408107435723615,3.994750905057918,801061.8620738627,single_subject,record_32,Sub-dataset Three,IMU4,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_33', 'IMU1')",3,1085,37.31678390502927,30.0,16104.317550292933,111.47758208968685,16104.70338168268,917.2435575733598,4449.4265038438825,34418.40164136243,0.1382488479262673,6.921043143051994,4.508781246307564,422923.5129553765,289.2417044183498,208.3742413149983,356.4836434093901,2385.629261308087,0.08294930875576037,1.8037576392931285,2.4970916775793435,1667165.2043088758,single_subject,record_33,Sub-dataset Three,IMU1,True,unusually_high_gyroscope_variability,
FOUR-IMU,"('Sub-dataset Three', 'record_33', 'IMU1')",7,5538,190.71407198905945,30.0,15939.167859269277,135.73896401596033,15939.745829602018,4192.075355430157,4672.793748844576,229984.82276918727,0.0146484375,6.5913390597275985,4.501048927515691,781511.0046401117,241.68575505505325,109.44612167613647,265.3120007585011,1420.6250389075772,0.4541015625,2.614195344251677,3.77516627724466,491569.28749728965,single_subject,record_33,Sub-dataset Three,IMU1,True,unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_33', 'IMU1')",8,841,28.943668842315674,30.0,15845.885028207358,120.49160525165183,15846.343128750628,983.5071549158583,4560.120674022183,40428.26933519167,5.279429250891797,6.214356850142246,4.0348513294492285,427426.82016866794,275.32110719291285,192.16663817697957,335.7524815904919,3180.007003066347,0.4637336504161713,2.9029741583738327,3.4377300903890995,386658.5465346792,single_subject,record_33,Sub-dataset Three,IMU1,True,unusually_high_gyroscope_variability,
FOUR-IMU,"('Sub-dataset Three', 'record_33', 'IMU1')",10,841,28.964390993118286,30.0,15791.704524503044,553.904627919388,15801.415826628969,16201.531285653218,15758.646333134026,455703.4563524114,0.0,6.854709444954511,4.513981156170154,278264.1409633002,205.216219940479,75.33307637138148,218.60642561973205,1216.4838474986145,0.5350772889417361,2.6933715443767547,3.749007358607018,129415.91717149221,single_subject,record_33,Sub-dataset Three,IMU1,True,unusually_high_acceleration_variability;unusually_high_jerk;unusually_large_acceleration_range,
FOUR-IMU,"('Sub-dataset Three', 'record_33', 'IMU1')",14,244,8.348694086074829,30.0,15724.500975442395,129.0028257399481,15725.030132109054,794.6616536002875,5068.380910319665,29453.10634488867,9.959016393442624,7.564419137764353,4.22479604380267,115103.87602142809,344.42400403370635,178.3152914090866,387.845636439187,1081.3082288642925,0.12295081967213116,2.0546494255485004,2.9528743946661793,191480.84984565145,single_subject,record_33,Sub-dataset Three,IMU1,True,unusually_high_gyroscope_variability,
