dataset,record_identifier,segment_id,sample_count,duration_seconds,sampling_rate_hz,acc_mean,acc_std,acc_rms,acc_peak_to_peak,jerk_rms,jerk_peak_to_peak,acc_dominant_frequency_hz,acc_spectral_centroid_hz,acc_spectral_bandwidth_hz,acc_spectral_energy,gyro_mean,gyro_std,gyro_rms,gyro_peak_to_peak,gyro_dominant_frequency_hz,gyro_spectral_centroid_hz,gyro_spectral_bandwidth_hz,gyro_spectral_energy,subject_id,record_id,sub_dataset,sensor_id
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU1')",7,3818,128.60157990455616,30.0,16477.44798645718,97.43089724299165,16477.73603763998,805.9157391195167,4018.1513699994766,34503.05486091734,5.302734375,7.40696133419247,4.152805394367317,630080.2557388954,252.22745479191735,80.53356897760979,264.77225059110737,1253.3699939922365,0.52734375,3.5598974723558103,4.04030055635926,566022.3249231582,single_subject,record_10,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU1')",8,4488,151.19980621337902,30.0,16477.79589440614,94.18818484165652,16478.065085193455,806.940432496729,3858.925266195999,30787.714570439217,1.23046875,7.191466836734053,4.277860830915937,595194.6171829336,246.45059718067395,77.61913667036744,258.3846497533551,571.0527293114237,0.439453125,3.349951313279196,4.223681121949326,404893.12116067234,single_subject,record_10,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU1')",9,2693,90.70363497734047,30.0,16483.77564759052,92.21243361632582,16484.03356988245,811.6929006521186,3815.533198177415,35227.52331900299,3.3837890625,7.193453488215,4.296515258044934,626667.1652418629,241.38994882736463,89.02294414547092,257.2823196008722,514.4014684563515,0.4541015625,2.606526993674241,3.8026882001543756,581881.6301990171,single_subject,record_10,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU1')",10,898,30.198444843292236,30.0,16481.07981297157,86.32142127321399,16481.305870267366,780.371343003766,3592.5955713009907,27922.914348166352,1.9376391982182626,7.3852777712315,4.253081066388386,246342.2679414769,244.65695661783886,91.07885465671664,261.06011604050593,508.7095029816661,0.4677060133630289,2.1903445256956244,3.404297099910101,270876.9107336211,single_subject,record_10,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU1')",11,6078,204.7768590450287,30.0,16468.138608370264,103.23091670989027,16468.462157914444,911.1856221615599,4188.736033972177,34609.4557343965,0.0146484375,7.404661952347676,4.358975003423874,686357.3880824281,261.06335421812577,110.16768655726779,283.3566552544673,1373.7309935773644,0.46875,2.3301439472609418,3.5081761692886198,691764.9222450779,single_subject,record_10,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU1')",12,11850,399.45030307769775,30.0,16735.69755631553,130.3460719438381,16736.20514916499,2142.59358636642,4678.920661893316,70272.20336385065,0.0732421875,7.042096043259653,4.381685240166061,841971.0342194451,289.54946594488524,271.4571286192439,396.89780285001956,4930.2582295063385,0.0146484375,1.1031424489157113,2.7405223270088492,1283217.5698657543,single_subject,record_10,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU1')",13,5386,181.45724892616272,30.0,16747.01989655627,105.64312555841812,16747.353100882225,871.6406893119729,4316.451736366282,32952.663165673395,5.0830078125,7.485862969036125,4.191550518668534,716897.4723426797,255.882542342941,77.77000530890356,267.4398048190169,770.9164475451906,0.439453125,3.7312571415116618,4.385892889245845,373061.2339349042,single_subject,record_10,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU1')",14,5385,181.43692684173539,30.0,16677.080012342933,101.90160418258193,16677.391333029973,879.5749430000851,4219.0836680796665,34193.040950170296,12.1142578125,7.3647897083297655,4.2361128579286165,718595.5657576185,256.5090087779194,72.72143275266438,266.61822586955867,663.2904184226187,0.4541015625,3.9256267688584607,4.421875846322271,348094.82670183794,single_subject,record_10,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU1')",15,409,13.740677118301846,30.0,16685.523644030432,94.64214314636985,16685.792052244866,644.4962365594038,3808.9744121002677,25311.74770066731,3.3007334963325183,7.2137672630230885,4.191365923890493,116506.33729134184,255.4159158847643,87.40849709879319,269.9583957803919,804.6322981407585,0.5134474327628362,2.938567076512877,4.012730089775574,86042.99884584323,single_subject,record_10,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU2')",1,148,4.943380117416382,30.0,16400.075119786317,93.21037213673046,16400.339999771593,483.06428683439117,3830.9733042262856,20507.727929267196,14.594594594594593,7.947083823600993,4.3665207402353134,40557.53652975931,272.1541244600381,74.83155028307571,282.2545453635395,458.7841048819315,0.6081081081081081,3.8406325197121247,3.7029063097763073,24131.361158866028,single_subject,record_10,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU2')",2,8615,290.2204990386963,30.0,16374.996729520672,96.15629207353058,16375.27904874656,1438.3690472332164,3973.6889960606154,49004.29073255001,4.98046875,7.362257552618507,4.231309358122993,620865.5845171937,250.52835600989354,52.52816564579232,255.97590775526464,1347.5821241404274,0.439453125,4.229116585092719,4.37553987679734,170107.20622183935,single_subject,record_10,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU2')",3,10356,348.89020013809204,30.0,16349.509553102887,95.58890407688688,16349.788985353456,835.4638405400583,3958.086234661064,34342.14011776045,6.0791015625,7.407336319266933,4.323860149610666,617912.8153498603,246.80852439984903,41.80738014320181,250.32439903227385,713.312398152068,0.4541015625,4.300273914503186,4.511550672251245,119957.46262741648,single_subject,record_10,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU2')",4,900,30.30975914001465,30.0,16336.649244564509,104.55404802654692,16336.98381246945,734.5729484969361,4298.881656071945,36742.669501579425,5.0,7.837929032729151,4.377946479692589,342511.44433441176,242.86877563536686,38.997792519293135,245.97981624515455,307.3878081529906,0.4,4.407102599690645,4.26594722303433,39636.282634717136,single_subject,record_10,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU2')",6,3313,111.58719897270203,30.0,16325.844361635487,98.72120356180356,16326.142838906497,802.1483652806401,4067.3135953332876,31057.352964429487,0.0146484375,7.3514361417503915,4.319011789257871,663071.0471464073,247.73833174651344,44.01090606607865,251.61725073870184,678.0439480671655,0.4248046875,3.9575364795352588,4.117655089436075,124851.59861680635,single_subject,record_10,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU2')",7,3818,128.60157990455616,30.0,16307.936264931002,97.58426537470336,16308.22822718337,818.0692047937755,3994.7886204653437,31753.001591467182,0.029296875,7.072576988646283,4.298418899832275,658442.6436607797,256.5655588969386,62.81332818307989,264.14276482526225,997.9182055236747,0.05859375,2.04582349898612,3.258541247199213,413397.78887141374,single_subject,record_10,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU2')",8,4488,151.19980621337902,30.0,16306.145413208895,94.43230515121242,16306.418849550311,839.2859641777195,3902.796072850746,36138.592781735046,0.029296875,7.302630721241326,4.182477203040351,616022.9467934254,246.1775715919388,45.315526717377836,250.31359075483206,493.89213287267444,0.4541015625,3.8827503717743563,4.259311126798658,140784.39212467376,single_subject,record_10,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU2')",9,2693,90.70363497734047,30.0,16311.153769418846,86.63360203113136,16311.3838367757,721.9657577491034,3584.2040183278286,32016.35013365736,9.7705078125,7.284269460879467,4.217850801551717,486742.63390490756,241.96024189882795,38.50865388208991,245.0054592933593,254.0737305490022,0.4541015625,4.586779126654772,4.502113423253489,90668.07681630139,single_subject,record_10,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU2')",10,898,30.198444843292236,30.0,16300.611434257069,90.70896639114926,16300.863819050082,687.6806289360338,3759.387835000389,27762.670736006818,11.124721603563474,7.438946886968639,4.258921361248249,244459.51508698316,242.11774986576467,46.628246999021925,246.56682302828742,443.2027741701526,0.4677060133630289,3.515170908389153,4.3689481623738615,76995.24782825739,single_subject,record_10,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU2')",11,6078,204.7768590450287,30.0,16316.478243082536,93.71719765322845,16316.747383290634,985.462723474704,3811.2464584753156,34074.854729191095,0.0146484375,7.2146089576008325,4.234202559978391,586273.2808773944,255.1360706630082,75.83588746120641,266.16817311690045,1360.7957947117825,0.4541015625,3.6784712855199393,4.081327876867767,190271.71952400004,single_subject,record_10,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU2')",12,11850,399.45030307769775,30.0,16656.46828290503,121.27143730944564,16656.90975003852,2116.598504466134,3955.733670651516,55435.40519535398,0.05859375,6.791154511250157,4.352373628396724,598295.6556223495,283.6068644419545,255.17312900518613,381.5051498012766,4137.865517735507,0.0146484375,0.7729629617455669,2.2340648247304427,1083006.4352722059,single_subject,record_10,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU2')",13,5386,181.45724892616272,30.0,16643.22527741811,106.19437097852455,16643.564067810617,936.5716235134296,4260.936365931972,32796.81735077457,14.8095703125,7.380449908783964,4.329049343092886,721835.2902932733,251.99344258719026,58.99092863291159,258.8061528787846,1024.2740930442444,0.439453125,3.7572521719043266,4.120321251622391,205780.57754448467,single_subject,record_10,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU2')",14,5385,181.43692684173539,30.0,16566.799519455733,89.69388820798825,16567.042322376696,872.874321114683,3676.044204225574,31876.096210056756,5.126953125,7.292065327121994,4.167155115696091,543649.8621160648,251.14998627592007,55.128175891079195,257.12921145500485,651.4910045180259,0.4541015625,3.9348828015838078,4.284171887510665,198779.14061316685,single_subject,record_10,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU2')",15,409,13.740677118301846,30.0,16575.854866395654,76.17420371929629,16576.029894432642,642.0668182575391,3171.5738735310315,29224.19001516881,3.3007334963325183,7.5146103957466615,3.8390905988350714,63945.67235831719,262.7208342266923,109.80197973931703,284.74323783268767,1748.5020296784433,0.5134474327628362,3.376826419426714,4.253597204891261,35006.80612396463,single_subject,record_10,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU3')",1,148,4.943380117416382,30.0,17910.704110703777,107.11998530269986,17911.024438385215,511.9600154069267,4723.580286346302,22290.065249769883,11.554054054054053,8.520516705754424,3.913243795582311,53553.8292403595,1031.854215160472,72.29112693784936,1034.383453260143,499.3599571158243,3.4459459459459456,4.976039700711629,3.7446589044194445,23702.558743747664,single_subject,record_10,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU3')",2,8615,290.2204990386963,30.0,17893.72868997545,158.49478632358623,17894.43061479583,11348.685121364328,6563.118943866198,644750.8584297412,4.833984375,7.300883627261656,4.318101762786215,743074.0665960074,1023.163439174554,68.88263975612215,1025.479517749269,695.3515522403408,3.2958984375,6.484748620884818,4.181166091315143,315054.9471183321,single_subject,record_10,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU3')",3,10356,348.89020013809204,30.0,17847.701748746294,101.69107618115875,17847.99144966112,920.7372580620031,4204.395124648301,36484.21619526592,8.5400390625,7.404180367404001,4.297674375558412,702508.8798295041,1025.4860911269757,68.94827819872255,1027.8013369136333,525.5698585305499,0.4541015625,5.716033620762321,4.408530542703987,327805.27278957906,single_subject,record_10,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU3')",4,900,30.30975914001465,30.0,17840.702254060172,105.80841058295746,17841.01601192538,715.6773577388158,4531.06200108949,33963.44971260746,0.5,7.904540467074956,4.466385646183094,364229.846329769,1027.3427821398325,68.82273676845334,1029.6454540817006,518.0280695439875,3.3666666666666667,6.063337511963678,4.343020964465586,151912.2690945826,single_subject,record_10,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU3')",6,3313,111.58719897270203,30.0,17848.34640005528,100.01425521487319,17848.626615726276,746.2423973293844,4136.506517057981,30680.219422996124,11.396484375,7.26920924502756,4.326566468261604,692996.0623664798,1024.210969703174,67.03465332531513,1026.4023359320463,520.6636846094008,3.3837890625,6.90658511133158,4.276712738489794,307177.08142879815,single_subject,record_10,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU3')",7,3818,128.60157990455616,30.0,17839.43525169312,99.31779962017451,17839.71171641158,781.0976068101118,4101.511524395532,35149.76386855476,12.3779296875,7.23523405624582,4.205862411141521,671790.023675279,1027.0865070372215,69.61199312590762,1029.4428213965466,831.0680191815629,3.4716796875,5.83537456097424,4.334964277209167,353929.09499897424,single_subject,record_10,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU3')",8,4488,151.19980621337902,30.0,17830.543672560383,101.62309566598351,17830.83326467543,813.1959080210399,4243.566650879667,35674.500744765566,3.134765625,7.432780192044026,4.178677220570721,720709.390175533,1027.0478432721852,66.53111263932313,1029.200496171214,530.6290831514962,3.33984375,6.213135372230438,4.198932214071207,301824.80089586135,single_subject,record_10,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU3')",9,2693,90.70363497734047,30.0,17813.914897785286,98.130241800442,17814.18517726512,816.2818817693551,4099.176902534801,29345.57037051311,3.046875,7.322997436723716,4.2676227497575105,691688.4586512054,1026.35397627307,70.53973379757547,1028.7751642879869,528.8085384607127,3.3984375,6.420629685691568,4.192237002018925,348374.7989406239,single_subject,record_10,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU3')",10,898,30.198444843292236,30.0,17809.99767925146,96.76707978496609,17810.260559651357,653.7816500402769,3883.0890517079433,26686.08071946237,6.514476614699331,6.882998143458231,4.180467249164877,299271.2404289307,1028.3492019751784,73.56809096744834,1030.9773737631594,522.8208501162702,0.4677060133630289,6.178458132825528,4.571836956893143,145827.5457555123,single_subject,record_10,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU3')",11,6078,204.7768590450287,30.0,17787.858491365372,106.37048821272735,17788.176533574257,1129.771064124132,4321.074079007384,36899.69001274524,6.6650390625,7.495859515831591,4.21365301806584,734777.1892739006,1031.7019366420236,93.09530516734746,1035.8936344601716,1741.0079240543223,0.439453125,5.407007021904374,4.39840540337786,377473.01504074887,single_subject,record_10,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU3')",12,11850,399.45030307769775,30.0,18186.487290042292,145.62689224926285,18187.07032874223,7047.707407643029,5201.767470596013,294637.0610895306,0.0,7.138805365781924,4.40090469276342,890011.8487833382,1063.2839339954535,271.162335131692,1097.315695817261,6425.949212250197,0.0146484375,2.1418257457324135,3.071618441697247,1403677.1474346316,single_subject,record_10,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU3')",13,5386,181.45724892616272,30.0,18160.11013996319,117.27655269789912,18160.488817358597,1011.1474464873063,4624.914819707096,41027.91661843052,3.2958984375,7.416726439412501,4.281854028143459,845915.2708558122,1030.2043051640712,82.09286638708215,1033.4699555817933,1161.5275293275126,0.849609375,4.457811312144491,3.7689045798244982,439284.5691460158,single_subject,record_10,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU3')",14,5385,181.43692684173539,30.0,18073.758325716062,112.74136162630225,18074.109954047864,952.2415582102803,4620.697802371397,40394.45129913443,9.55078125,7.46988122194268,4.213302571968353,823641.279639998,1031.216447995928,85.29208356127315,1034.7376972622394,1129.5818160966076,3.33984375,4.8593409764715965,3.9187894551835476,443939.2797204717,single_subject,record_10,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU3')",15,409,13.740677118301846,30.0,18090.27614644186,103.01022689868522,18090.569426122805,678.8101227065235,4213.131796947954,27672.474961447442,4.987775061124695,7.3654509417467375,4.285705530956458,125706.67983231583,1031.8432922797133,80.61346166622573,1034.9874926898633,573.1843896736335,1.0268948655256724,4.711405346241662,3.9206513844062183,79627.50223084567,single_subject,record_10,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU4')",1,148,4.943380117416382,30.0,16629.325062227334,79.70741543411575,16629.516087285803,561.1482823998067,3436.3797125809974,22610.596834677737,8.918918918918918,7.805883203528319,4.300535030559499,35858.99612796533,546.8680318420168,116.38736147624094,559.1159648607453,558.608082028594,0.8108108108108107,3.9057885876256573,4.220415491937602,75887.89232451656,single_subject,record_10,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU4')",2,8615,290.2204990386963,30.0,16618.10807505551,81.98206119430246,16618.310294749663,991.0418743391874,3389.66625226182,31465.27687338048,4.9365234375,7.292091321167064,4.211030333208387,452733.4016502026,540.2631195813949,78.91682652480296,545.9964321207295,834.3582124505631,0.439453125,4.108984661900282,4.1707913175891695,403036.14228970616,single_subject,record_10,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU4')",3,10356,348.89020013809204,30.0,16618.211859760864,82.64753476805431,16618.417374434302,877.6863207962415,3440.9200547386217,31648.47634350267,5.0537109375,7.4601115016757955,4.183969915547692,468479.2534907935,537.1639498788405,92.80940688620315,545.1226422154983,761.2879234864715,0.4541015625,2.3859779379646358,3.383298704662993,597924.57520752,single_subject,record_10,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU4')",4,900,30.30975914001465,30.0,16617.801916796227,89.95626536921989,16618.045392751686,910.1987954607794,3646.002919860483,27076.99474527297,4.6,7.212990909951908,4.254547450480451,224650.5111456187,534.7208858728397,89.59248350310592,542.1745465151319,533.8042098774872,0.4,2.7774722499863893,3.609154457425561,235441.5495451938,single_subject,record_10,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU4')",6,3313,111.58719897270203,30.0,16618.23238933125,83.0794464184932,16618.440057365053,883.1907726894842,3380.3902468210617,29604.002527272904,5.3759765625,7.083213037982634,4.233107879736182,463822.62838437996,535.0534720401486,75.61079779344671,540.369513097454,785.2158242044773,0.4248046875,4.001165096425348,4.065652563324048,389873.3246101466,single_subject,record_10,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU4')",7,3818,128.60157990455616,30.0,16620.3706118098,89.29234070143,16620.610470016403,743.6863756681032,3651.565245435488,30190.071116467057,5.1708984375,7.152081861698241,4.110525384578222,557223.4076060444,536.3288659578419,82.64814295608356,542.6595322978433,903.1664913121582,0.52734375,3.9729943287468554,4.129871812963684,490161.982416172,single_subject,record_10,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU4')",8,4488,151.19980621337902,30.0,16620.345582993967,86.0132823497455,16620.56814861898,753.1611574293838,3505.132444104714,30398.488496720485,5.68359375,7.261353793913109,4.2223852269646684,511838.88194037974,534.4582839546374,76.60381020040442,539.9201802349635,517.5579740100852,0.439453125,3.926184579855971,4.175911957795122,395901.5920378805,single_subject,record_10,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU4')",9,2693,90.70363497734047,30.0,16617.185085304944,86.11248150706761,16617.4082070205,788.099910172883,3557.5194881684583,30924.08149932397,3.4130859375,7.225000224627073,4.173943635545375,538728.5824487869,535.0915411420373,80.2758720878037,541.0796365057716,520.0660775870314,0.4541015625,4.2368153463244225,4.427243693279991,440311.90942388243,single_subject,record_10,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU4')",10,898,30.198444843292236,30.0,16621.475479052602,82.28685450635152,16621.679163886285,690.0088139348372,3304.7398748392666,23461.368285971563,3.3073496659242756,7.224716411340317,4.235769923758725,218369.32334298658,530.8172549289885,79.91899851722481,536.7997806019885,524.0865099568855,0.4677060133630289,4.746418458995559,4.357886627616609,194258.71533698204,single_subject,record_10,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU4')",11,6078,204.7768590450287,30.0,16627.76376789749,95.28649249653901,16628.036788408208,1015.3980251090361,3835.1916667363034,33084.46706075361,5.2001953125,7.251560094698302,4.242873788437627,610453.8814797553,538.6966780233407,106.33523456803162,549.0913339545809,1681.9262547696233,0.4541015625,2.6895428875181264,3.5676258768143168,658059.2795061029,single_subject,record_10,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU4')",12,11850,399.45030307769775,30.0,16500.640782129685,103.00868119434485,16500.962305553054,1575.3095697022472,4108.309477064755,79926.56760093267,4.9658203125,7.259521313460284,4.196359225062226,616559.7762362184,570.217587488725,337.03128960961806,662.3731480497862,8033.1214211942815,0.0146484375,1.2660452590345965,2.5655821986861636,2063748.5626638685,single_subject,record_10,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU4')",13,5386,181.45724892616272,30.0,16494.748343251587,87.13657305907618,16494.978499215013,810.7095341167424,3510.38106945933,30812.07102637009,5.0830078125,7.355563297591314,4.225734049053451,464853.9508009888,534.9637823669204,88.83943183565938,542.2902295756439,1200.7358435246767,0.439453125,4.359716592839053,3.8911158897332934,446851.29585897055,single_subject,record_10,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU4')",14,5385,181.43692684173539,30.0,16534.572262888454,90.21974687174274,16534.81839995244,789.3392068943085,3636.0761566040105,30867.434589479628,3.33984375,7.164200804210782,4.171864829731604,517692.01226585783,530.8883466876126,77.28013127704655,536.4836021155767,677.7071822611663,0.4541015625,4.6660307658883555,3.9739666575305894,388819.1832614051,single_subject,record_10,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_10', 'IMU4')",15,409,13.740677118301846,30.0,16532.033747553138,99.5617957969182,16532.333543133533,657.0178933078405,4090.117030052286,26646.50298855756,6.748166259168705,7.364979112576717,4.1373063584267085,141629.1438010321,533.8680322764151,75.5909556294031,539.1929788671749,687.505806807794,3.3740831295843523,5.00390570535966,4.007271635575437,66975.11997136628,single_subject,record_10,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU1')",1,290,9.694956064224243,30.0,15712.54729990782,135.43624236424526,15713.13099377671,1013.2216850475597,5048.210634345751,31787.429718868447,3.931034482758621,5.679523650674941,4.091462692213584,233821.0912473401,344.94879337691617,251.82793581760225,427.09130090689604,1828.7818298569402,0.10344827586206898,1.9139177282984863,2.418545095773634,875056.3586385798,single_subject,record_11,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU1')",2,378,12.677929878234863,30.0,15692.525654859874,102.24884123013513,15692.858766138446,678.6879253968364,4263.360951053325,26381.41038852646,8.571428571428571,6.894073985110369,4.1108243890592995,127239.8263109294,231.5830625290105,72.49896526502437,242.6660561652882,439.96884063045184,0.47619047619047616,2.7007643772459637,3.547926423322612,59166.62381768649,single_subject,record_11,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU1')",4,7724,259.36306715011597,30.0,15620.768443452635,180.75752730657373,15621.8142367538,8910.707545225749,7083.681951438759,345399.9928982302,0.0146484375,7.219299604918227,4.7222165618860075,2733597.5987134557,279.50768135922914,414.0291859673767,499.5445032943721,24080.873878956463,0.029296875,5.180149053294467,4.657035200157023,17256396.245871775,single_subject,record_11,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU1')",5,3398,114.05623888969421,30.0,15533.410161592436,111.61074732111084,15533.811129506523,1033.393575729373,4691.085839159396,42898.025005277406,4.51171875,7.325589737211912,4.1269454097232225,835639.0492947518,237.67170876765252,84.38296061855836,252.20690948364003,890.3359897659949,0.5419921875,3.048508540829605,3.78492179064573,514338.6605491741,single_subject,record_11,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU1')",6,1010,33.88882112503046,30.0,15542.009531277263,105.69782720949458,15542.368941090997,755.6053996642695,4331.471547061623,30324.717444963935,0.7722772277227723,7.347503273862959,4.348676658558397,383264.3109909878,236.327939054236,72.67624718947476,247.25034212952733,499.18161254067746,0.5643564356435644,2.7055457639185483,3.7168890414807567,155130.16368634487,single_subject,record_11,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU1')",7,926,31.06680202484125,30.0,15540.883423689616,110.05877505884219,15541.273130689075,785.4810930163767,4700.18496566957,31520.389223381328,14.06047516198704,7.648468516900063,4.396336997555555,369746.7730446046,233.80396425309988,68.80403851796683,243.71764280996697,477.0938670967237,0.5183585313174945,3.403915615857768,4.179396066011676,130428.55222895477,single_subject,record_11,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU1')",8,901,30.199481964111328,30.0,15532.997717377435,112.42368068340325,15533.404558306947,754.9157722254095,4759.57581764312,30598.878445585644,12.65260821309656,7.616893592424539,4.448026586221509,403161.6442866407,231.1790380725946,68.18812825776283,241.02565937979978,439.72854760420125,0.532741398446171,3.3241634741213257,3.9826367033135552,133924.83225579344,single_subject,record_11,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU1')",9,3605,120.95006179809565,30.0,15548.696256306688,106.50761201317633,15549.061037319982,875.6780171103601,4371.948297004967,33795.337293667035,12.6416015625,7.275783198556503,4.264360995865742,822686.9866759125,234.33291673681293,71.60295111208121,245.028362591642,1847.073131643742,0.52734375,3.4327638178684574,3.8879071985088625,307331.1434333356,single_subject,record_11,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU1')",10,4392,147.38778114318848,30.0,15546.289737012108,113.73020888466681,15546.705732969316,1035.5714498490997,4673.920546966252,49205.378378372036,0.0146484375,7.207853532651587,4.219322162066251,879774.6877925558,248.30973820955498,84.32586795783024,262.2376366895857,1367.504316384101,0.5419921875,3.3866785308636107,4.0536356684471055,509547.3285367148,single_subject,record_11,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU1')",11,1636,54.896488904953,30.0,15561.878548028317,112.87930974129245,15562.287932118194,1063.948767502996,4649.647039042146,42279.83676126902,14.468215158924206,7.321747709993888,4.279039873376557,592267.2402733427,251.36985073603375,94.647842201313,268.5982425341248,1519.2811455251172,0.4951100244498778,3.0002146401082115,4.037618439087051,243863.6781339227,single_subject,record_11,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU2')",1,290,9.694956064224243,30.0,16212.44907498133,125.75722958208422,16212.936806441181,793.0290366195441,4658.617549948442,25660.356707955652,2.0689655172413794,5.897699301406069,4.3783098090206485,172352.38537219545,348.88196618568224,240.90450507818278,423.97359221601494,1912.804471510747,0.20689655172413796,1.9993550138302383,2.225990353040742,890322.4034952343,single_subject,record_11,Sub-dataset Two,IMU2
