movement_id,subject_id,record_id,start_time,end_time,duration,dataset,candidate_id,sensor_id,artifact_filtered,filter_method,artifact_probability,primary_rms,primary_peak,primary_peak_to_peak,primary_std,primary_variance,primary_energy,primary_mean_energy,primary_dominant_frequency_hz,primary_spectral_centroid_hz,primary_band_power,primary_spectral_entropy,primary_directional_consistency,resultant_direction,secondary_rms,secondary_peak,secondary_zero_crossing_rate,sensors_involved,max_sensor_overlap_fraction,inter_event_interval_seconds
FOUR_IMU_mv000534,record_1,record_1,1505.8036878108978,1506.2399928569794,0.4363050460815429,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0010_c0016,IMU3,True,trained_model,0.1533333333333333,249.80994932879,425.6897496194651,341.8796121638502,97.9877391945609,9601.597032461288,873670.1509711365,62405.01078365261,,,,,0.5438234739216217,az,319.4261275869225,636.9185064764102,0.3076923076923077,3.0,1.0,1.6815848350527176
FOUR_IMU_mv000535,record_1,record_1,1525.6883459091189,1526.2592508792875,0.5709049701686126,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0010_c0019,IMU3,True,trained_model,0.2866666666666667,197.62602907578227,393.06122272873273,361.1615338755618,96.43547065646752,9299.80000073441,703008.8526287148,39056.047368261934,3.75,4.025070611974456,3896.115624528013,0.6310953883802194,0.5328882534825053,az,158.11748167930278,318.3131205517872,0.4705882352941176,0.0,0.0,8.838069880118837
FOUR_IMU_mv000536,record_1,record_1,1526.86399102211,1527.4351208209991,0.5711297988891602,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0010_c0020,IMU3,True,trained_model,0.3133333333333333,259.62057121190134,391.5693516039596,359.7837402970912,123.09296440257484,15151.877885413556,1213251.1379350908,67402.84099639393,13.125,9.92371908588463,2191.276311423437,0.772712498752606,0.5059180313355416,az,169.85456512206937,325.1436645755645,0.5294117647058824,2.0,0.5062698401685126,0.604740142822493
FOUR_IMU_mv000537,record_1,record_1,1546.2810118198397,1546.6853020191193,0.4042901992795578,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0010_c0021,IMU3,True,trained_model,0.0033333333333333,187.0110681267197,327.2785110842925,301.02561703036406,91.58723422692142,8388.221473336967,454650.81482465577,34973.1396018966,,,,,0.4035014210386384,az,96.12466358116394,211.9499630382113,0.5833333333333334,0.0,0.0,18.84589099884056
FOUR_IMU_mv000538,record_1,record_1,1598.2269418239594,1598.7369539737704,0.5100121498110184,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0010_c0022,IMU3,True,trained_model,0.1833333333333333,187.46478508908527,292.7944640686435,244.72378608914832,70.98522051932966,5038.901532177861,562288.7303759508,35143.045648496925,7.5,7.401634691818614,1601.7331803137977,0.8232380815876642,0.5370498508829098,ay,116.77034358192736,184.8340517477071,0.2666666666666666,0.0,0.0,2.4987077713012695
FOUR_IMU_mv000539,record_1,record_1,1599.7093238830566,1600.6151118278503,0.9057879447937012,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0010_c0023,IMU3,True,trained_model,0.2366666666666666,188.6870130157513,341.8211387897181,289.4789550725268,78.28398469425812,6128.382259610841,996878.0886625764,35602.78888080631,11.25,8.299503154443139,1778.1939232873997,0.8967659336174613,0.4396408829221355,az,121.86501388880647,284.6104790652113,0.4444444444444444,0.0,0.0,0.9723699092862716
FOUR_IMU_mv000540,record_1,record_1,1734.892476797104,1735.3618190288544,0.4693422317502609,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0011_c0001,IMU3,True,trained_model,0.0033333333333333,188.04993991301723,292.27334510681226,261.09409670095107,81.01993778412937,6564.230318544193,530441.698519341,35362.7799012894,,,,,0.4094986110070717,ax,74.60491406914917,147.39044521700183,0.6428571428571429,0.0,0.0,24.31177976810409
FOUR_IMU_mv000541,record_1,record_1,1753.9275918006897,1754.9032888412476,0.9756970405578612,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0011_c0002,IMU3,True,trained_model,0.23,194.0091670502927,316.2370365362051,251.4716783482092,65.01181329696134,4226.535868158959,1129186.7069864513,37639.55689954838,15.0,10.297094945083892,381.35508552613146,0.8501929230256895,0.414975932217171,ay,81.547516734073,194.24724992067024,0.3793103448275862,1.0,0.5065119681287039,12.29034777168954
FOUR_IMU_mv000542,record_1,record_1,1844.014449834824,1844.2834718227384,0.2690219879143569,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0012_c0002,IMU3,True,trained_model,0.0,203.85499399724293,316.04611889456106,274.6994957028753,88.92801838429045,7908.1924537567,374011.7271985435,41556.858577615945,,,,,0.3671655032822079,az,75.89645010784176,122.2971548259275,0.25,0.0,0.0,22.945163805823995
FOUR_IMU_mv000543,record_1,record_1,1847.6755199432373,1848.2125859260564,0.5370659828190583,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0012_c0003,IMU3,True,trained_model,0.09,216.3184529795606,332.6774306569821,286.9002312350053,92.3476724048861,8528.09259860016,795492.4426909962,46793.67309947037,5.625,7.049341897072935,5110.187006574566,0.6952080519943885,0.4303985202752597,ax,67.27696057891572,145.18539789449028,0.25,0.0,0.0,3.3920481204988846
FOUR_IMU_mv000544,record_1,record_1,1872.567228794098,1872.904062986374,0.336834192276001,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0012_c0004,IMU3,True,trained_model,0.0333333333333333,214.7135399181552,321.3182357011292,210.1099073086488,58.713521009499225,3447.2775493329077,507120.9464660373,46101.90422418521,,,,,0.4587555236333948,ay,45.29872397330094,89.10737460155983,0.3,0.0,0.0,7.344286765097877
FOUR_IMU_mv000545,record_1,record_1,1877.171944856644,1877.575992822647,0.4040479660031906,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0013_c0001,IMU3,True,trained_model,0.0666666666666666,260.554236145496,484.7182826166738,393.2117926511977,117.93365113738618,13908.346070594707,882550.6296537179,67888.50997336292,,,,,0.4489766909337665,ay,58.30498314088397,97.1195196626706,0.6666666666666666,0.0,0.0,4.267881870270003
FOUR_IMU_mv000546,record_1,record_1,1883.1951889991765,1883.699987888336,0.5047988891594741,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0013_c0003,IMU3,True,trained_model,0.0866666666666666,222.1244982377149,449.756462851795,334.5092808873886,101.4049945431058,10282.972918287314,789428.6834777057,49339.292717356606,1.875,2.0072425727419563,1170.386213616065,0.5533971364505323,0.4013713399158398,az,132.01575778284283,207.446127854592,0.3333333333333333,1.0,0.46730286027419,5.619196176529385
FOUR_IMU_mv000547,record_1,record_1,1906.043120861053,1906.648175001144,0.6050541400909424,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0013_c0004,IMU3,True,trained_model,0.2466666666666666,206.022799847948,348.82755860349704,255.8529196470876,76.77170134170746,5893.894126900326,806462.4870865651,42445.39405718764,9.375,8.669524528799206,1786.3673958836462,0.9075955119886472,0.4357012184673796,az,36.12085916839936,62.79583014734255,0.5,0.0,0.0,17.84486383205308
FOUR_IMU_mv000548,record_1,record_1,1987.0754928588867,1987.5133969783783,0.4379041194915771,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0013_c0005,IMU3,True,trained_model,0.03,208.19518176407283,313.46183008826733,194.39739876306027,55.968134853872485,3132.4321190212563,606833.2719368545,43345.23370977532,,,,,0.3996059444735076,ax,102.48121256164916,265.8313900344792,0.2307692307692307,1.0,0.4393769705815761,2.3268228298866234
FOUR_IMU_mv000549,record_1,record_1,2047.1149809360504,2048.022306919098,0.9073259830474854,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0013_c0007,IMU3,True,trained_model,0.4966666666666666,210.47976731628128,352.1440055823398,305.8803286703573,76.74353091061886,5889.569536629112,1240448.5085864454,44301.73244951591,11.25,6.772114540524909,1633.106702447586,0.8681942387145172,0.4622279048624352,ay,244.78014287779257,548.8095838280079,0.3703703703703703,3.0,0.8151700611806246,-0.15546917915366976
FOUR_IMU_mv000550,record_1,record_1,2048.65989279747,2049.0964798927307,0.4365870952606201,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0013_c0008,IMU3,True,trained_model,0.0233333333333333,214.00700440986952,351.0644763626764,240.8992223445814,84.72200145638267,7177.817530775307,641185.9711108028,45798.99793648592,,,,,0.544345058458833,ax,209.70432079818,373.67299635633816,0.3846153846153846,1.0,1.0,0.6375858783721924
FOUR_IMU_mv000551,record_1,record_1,2050.847813844681,2051.2172169685364,0.3694031238555908,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0013_c0009,IMU3,True,trained_model,0.0166666666666666,186.43256627204235,313.66535650975896,257.787521462006,83.79708581210534,7021.951590601345,417085.2212013535,34757.10176677946,,,,,0.3811058381401179,az,145.44730913563862,222.7142589736254,0.4545454545454545,0.0,0.0,1.3788418769836426
FOUR_IMU_mv000552,record_1,record_1,2060.9682109355927,2061.740033864975,0.7718229293823242,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0013_c0010,IMU3,True,trained_model,0.42,233.3313091918339,417.67507343690767,341.38118891444174,104.1733972517022,10852.096694960956,1306643.9963802043,54443.49984917518,1.875,6.459480695367509,2942.521727533499,0.8902641900926467,0.4913580101597324,az,164.96717888021877,319.6118628248737,0.2608695652173913,1.0,0.3915548951891414,9.750993967056274
FOUR_IMU_mv000553,record_1,record_1,2062.6142678260803,2063.05073595047,0.4364681243896484,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0013_c0011,IMU3,True,trained_model,0.04,233.66210820820348,340.71839964904785,248.08200828724472,77.08911141241299,5942.731098355423,764371.7313722307,54597.980812302194,,,,,0.7324118023040235,az,250.26611988764597,456.7626477471202,0.4615384615384615,3.0,1.0,0.8742339611053467
FOUR_IMU_mv000554,record_1,record_1,2173.476229906082,2173.8802189826965,0.4039890766143799,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0014_c0001,IMU3,True,trained_model,0.0666666666666666,197.2591728548288,368.4651562800574,321.9700526530485,105.01866669437166,11028.920354263526,505845.35657982586,38911.18127537122,,,,,0.5294775579238907,az,45.80582153888636,84.809241064378,0.3333333333333333,0.0,0.0,50.232815877081975
FOUR_IMU_mv000555,record_1,record_1,1.271087884902954,1.5745389461517334,0.3034510612487793,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0015_c0001,IMU3,True,trained_model,0.01,305.62432894520373,555.0059489832455,497.9647924929994,147.10606526646382,21640.19443818111,934062.3044320608,93406.23044320608,,,,,0.6924061709171258,ax,126.60033152685334,198.1378169981589,0.3333333333333333,2.0,1.0,
FOUR_IMU_mv000556,record_1,record_1,15.847867012023926,16.23697805404663,0.3891110420227051,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0015_c0002,IMU3,True,trained_model,0.02,184.2706575937426,338.9132879501591,308.4555826858028,97.0910954399863,9426.68081373653,407468.103000364,33955.675250030334,,,,,0.5220634909880619,ax,190.08820809005,354.2678804243543,0.3636363636363636,0.0,0.0,14.273328065872192
FOUR_IMU_mv000557,record_1,record_1,23.421307086944577,23.755418062210083,0.3341109752655065,FOUR_IMU,FOUR_IMU_record_1_IMU3_seg0016_c0002,IMU3,True,trained_model,0.16,313.3091793226536,415.8628699977211,285.1923606158971,99.58847051931458,9917.863460376391,1079789.0603261814,98162.64184783467,,,,,0.5225236240617555,ax,348.2972511096664,541.0044776114104,0.3,3.0,1.0,5.493417977944578
