dataset,segment_id,candidate_id,start_timestamp,end_timestamp,duration_seconds,sample_count,start_index,end_index,peak_activity_score,threshold_used,filtered,filter_skip_reason,subject_id,record_id,sensor_id
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0025,274.23,276.014,1.7839999999999918,893,137115,138008,0.06243080749886648,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0026,279.21,281.174,1.9639999999999986,983,139605,140588,0.09144088711679395,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0027,284.564,285.452,0.8879999999999768,445,142282,142727,0.05589002096815664,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0028,320.072,320.968,0.896000000000015,449,160036,160485,0.05016457621200462,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0029,325.282,326.232,0.9500000000000455,476,162641,163117,0.060088058010560684,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0030,335.66,336.59,0.92999999999995,466,167830,168296,0.061319002722904935,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0031,337.258,339.062,1.8040000000000305,903,168629,169532,0.08534231668679523,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0032,345.064,346.026,0.9619999999999891,482,172532,173014,0.06475480895269846,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0033,346.738,347.12,0.382000000000005,192,173369,173561,0.07180583318261057,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0034,354.486,357.11,2.6240000000000236,1313,177243,178556,0.4956634322182375,0.03716586676959748,True,,450569,450569,BCG_3AXIS
