movement_id,subject_id,record_id,start_time,end_time,duration,dataset,candidate_id,sensor_id,artifact_filtered,filter_method,artifact_probability
FOUR_IMU_mv000068,record_1,record_1,1730.8883609771729,1731.2571740150452,0.3688130378723144,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0011_c0003,IMU1,False,unfiltered,
FOUR_IMU_mv000069,record_1,record_1,1746.829836845398,1747.199364900589,0.36952805519104,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0011_c0004,IMU1,False,unfiltered,
FOUR_IMU_mv000070,record_1,record_1,1757.855163812637,1758.1581699848175,0.3030061721804031,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0012_c0001,IMU1,False,unfiltered,
FOUR_IMU_mv000071,record_1,record_1,1790.5041799545286,1790.9737498760223,0.4695699214937576,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0012_c0002,IMU1,False,unfiltered,
FOUR_IMU_mv000072,record_1,record_1,1802.0993058681488,1802.569549798965,0.4702439308161956,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0012_c0003,IMU1,False,unfiltered,
FOUR_IMU_mv000073,record_1,record_1,1810.6718869209287,1814.4380090236664,3.766122102737654,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0012_c0004,IMU1,False,unfiltered,
FOUR_IMU_mv000074,record_1,record_1,1878.9861068725584,1879.3288388252256,0.3427319526672363,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0013_c0001,IMU1,False,unfiltered,
FOUR_IMU_mv000075,record_1,record_1,1904.3954598903647,1904.865867853165,0.4704079627997544,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0013_c0002,IMU1,False,unfiltered,
FOUR_IMU_mv000076,record_1,record_1,1918.7504959106448,1919.1580278873444,0.4075319766996017,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0013_c0003,IMU1,False,unfiltered,
FOUR_IMU_mv000077,record_1,record_1,1984.047999858856,1984.389578819275,0.3415789604189285,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0013_c0004,IMU1,False,unfiltered,
FOUR_IMU_mv000078,record_1,record_1,1992.0499098300927,1994.439531803131,2.389621973037947,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0013_c0005,IMU1,False,unfiltered,
FOUR_IMU_mv000079,record_1,record_1,2014.772423028946,2015.2424299716952,0.4700069427492508,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0013_c0006,IMU1,False,unfiltered,
FOUR_IMU_mv000080,record_1,record_1,2047.5851459503167,2047.921859979629,0.3367140293119064,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0013_c0007,IMU1,False,unfiltered,
FOUR_IMU_mv000081,record_1,record_1,2050.27640080452,2050.7802000045776,0.5037992000575287,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0013_c0008,IMU1,False,unfiltered,
FOUR_IMU_mv000082,record_1,record_1,2062.0089888572693,2063.420730829239,1.4117419719696045,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0013_c0009,IMU1,False,unfiltered,
FOUR_IMU_mv000083,record_1,record_1,2110.1683089733124,2110.672055959701,0.5037469863887054,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0013_c0010,IMU1,False,unfiltered,
FOUR_IMU_mv000084,record_1,record_1,2133.5769548416133,2134.0816500186925,0.5046951770791566,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0013_c0011,IMU1,False,unfiltered,
FOUR_IMU_mv000085,record_1,record_1,2136.6054158210754,2137.0085778236385,0.4031620025630218,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0013_c0012,IMU1,False,unfiltered,
FOUR_IMU_mv000086,record_1,record_1,2156.9145078659053,2157.62007689476,0.7055690288548249,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0013_c0013,IMU1,False,unfiltered,
FOUR_IMU_mv000087,record_1,record_1,1.129384994506836,1.7082760334014893,0.5788910388946533,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0015_c0001,IMU1,False,unfiltered,
FOUR_IMU_mv000088,record_1,record_1,20.97833800315857,24.15589904785156,3.1775610446929896,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0016_c0001,IMU1,False,unfiltered,
FOUR_IMU_mv000089,record_1,record_1,67.62058806419373,68.21112704277039,0.5905389785766602,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0016_c0002,IMU1,False,unfiltered,
FOUR_IMU_mv000090,record_1,record_1,114.18670392036438,116.16739201545715,1.9806880950927728,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0016_c0003,IMU1,False,unfiltered,
FOUR_IMU_mv000091,record_1,record_1,141.26768898963928,141.56819891929626,0.3005099296569824,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0017_c0001,IMU1,False,unfiltered,
FOUR_IMU_mv000092,record_1,record_1,145.41025304794312,146.7360908985138,1.3258378505706787,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0017_c0002,IMU1,False,unfiltered,
FOUR_IMU_mv000093,record_1,record_1,176.20241808891296,178.10819506645203,1.9057769775390625,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0017_c0003,IMU1,False,unfiltered,
FOUR_IMU_mv000094,record_1,record_1,179.38019490242004,180.6008770465851,1.2206821441650677,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0017_c0004,IMU1,False,unfiltered,
FOUR_IMU_mv000095,record_1,record_1,213.1240749359131,213.55758905410767,0.4335141181945801,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0017_c0005,IMU1,False,unfiltered,
FOUR_IMU_mv000096,record_1,record_1,232.862487077713,233.6139960289001,0.7515089511871338,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0017_c0006,IMU1,False,unfiltered,
FOUR_IMU_mv000097,record_1,record_1,254.53271198272705,256.7103629112244,2.177650928497372,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0017_c0007,IMU1,False,unfiltered,
FOUR_IMU_mv000098,record_1,record_1,439.6104071140289,440.58968710899353,0.9792799949646565,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0017_c0008,IMU1,False,unfiltered,
FOUR_IMU_mv000099,record_1,record_1,459.3331730365753,460.0388209819794,0.7056479454041096,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0017_c0009,IMU1,False,unfiltered,
FOUR_IMU_mv000100,record_1,record_1,486.3363070487976,486.96724009513855,0.6309330463409424,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0017_c0010,IMU1,False,unfiltered,
FOUR_IMU_mv000101,record_1,record_1,487.7349979877472,491.0295789241791,3.2945809364318848,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0017_c0011,IMU1,False,unfiltered,
FOUR_IMU_mv000102,record_1,record_1,491.6948630809784,492.0066430568695,0.3117799758911133,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0017_c0012,IMU1,False,unfiltered,
FOUR_IMU_mv000103,record_1,record_1,514.7012770175934,515.1272718906403,0.425994873046875,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0017_c0013,IMU1,False,unfiltered,
FOUR_IMU_mv000104,record_1,record_1,532.9240610599518,533.3675329685211,0.4434719085693359,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0018_c0001,IMU1,False,unfiltered,
FOUR_IMU_mv000105,record_1,record_1,572.1010499000549,573.7058730125427,1.604823112487793,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0019_c0001,IMU1,False,unfiltered,
FOUR_IMU_mv000106,record_1,record_1,585.4132180213928,587.8576679229736,2.4444499015808105,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0019_c0002,IMU1,False,unfiltered,
FOUR_IMU_mv000107,record_1,record_1,588.458172082901,588.7312688827515,0.2730967998504638,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0019_c0003,IMU1,False,unfiltered,
FOUR_IMU_mv000108,record_1,record_1,612.4678840637207,619.1376900672913,6.669806003570557,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0019_c0004,IMU1,False,unfiltered,
